fm_fund_id,fm_id,fund_id,fund_name,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
25557,5612,15393,TIFF Partners I,1997,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,82000000.0,USD,0.0,USD
4927,5612,15393,TIFF Partners I,1997,North America,Diversified,Fund of Funds / Co-Investment,82000000.0,USD,0.0,USD
880,5612,15393,TIFF Partners I,1997,Western Europe,Diversified,Fund of Funds / Co-Investment,82000000.0,USD,0.0,USD
16601,5612,15394,TIFF Partners II,1998,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,120000000.0,USD,0.0,USD
19128,5612,15394,TIFF Partners II,1998,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,120000000.0,USD,0.0,USD
26133,5612,15394,TIFF Partners II,1998,Latin America,Diversified,Fund of Funds / Co-Investment,120000000.0,USD,0.0,USD
18020,5612,15394,TIFF Partners II,1998,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,120000000.0,USD,0.0,USD
14004,5612,15394,TIFF Partners II,1998,North America,Diversified,Fund of Funds / Co-Investment,120000000.0,USD,0.0,USD
21068,5612,15394,TIFF Partners II,1998,Western Europe,Diversified,Fund of Funds / Co-Investment,120000000.0,USD,0.0,USD
22909,5612,15395,TIFF Partners III,1999,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,165000000.0,USD,0.0,USD
29463,5612,15395,TIFF Partners III,1999,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,165000000.0,USD,0.0,USD
4292,5612,15395,TIFF Partners III,1999,Latin America,Diversified,Fund of Funds / Co-Investment,165000000.0,USD,0.0,USD
24427,5612,15395,TIFF Partners III,1999,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,165000000.0,USD,0.0,USD
30135,5612,15395,TIFF Partners III,1999,North America,Diversified,Fund of Funds / Co-Investment,165000000.0,USD,0.0,USD
16589,5612,15395,TIFF Partners III,1999,Western Europe,Diversified,Fund of Funds / Co-Investment,165000000.0,USD,0.0,USD
837,5612,15396,TIFF Partners IV,2001,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,0.0,USD
13945,5612,15396,TIFF Partners IV,2001,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,0.0,USD
26102,5612,15396,TIFF Partners IV,2001,Latin America,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,0.0,USD
21908,5612,15396,TIFF Partners IV,2001,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,0.0,USD
6959,5612,15396,TIFF Partners IV,2001,North America,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,0.0,USD
20847,5612,15396,TIFF Partners IV,2001,Western Europe,Diversified,Fund of Funds / Co-Investment,250000000.0,USD,0.0,USD
15198,5612,7707,TIFF Private Equity Partners 2006,2006,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,178000000.0,USD,0.0,USD
9580,5612,7707,TIFF Private Equity Partners 2006,2006,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,178000000.0,USD,0.0,USD
17291,5612,7707,TIFF Private Equity Partners 2006,2006,Latin America,Diversified,Fund of Funds / Co-Investment,178000000.0,USD,0.0,USD
9778,5612,7707,TIFF Private Equity Partners 2006,2006,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,178000000.0,USD,0.0,USD
6091,5612,7707,TIFF Private Equity Partners 2006,2006,North America,Diversified,Fund of Funds / Co-Investment,178000000.0,USD,0.0,USD
24017,5612,7707,TIFF Private Equity Partners 2006,2006,Western Europe,Diversified,Fund of Funds / Co-Investment,178000000.0,USD,0.0,USD
22718,5612,9096,TIFF Private Equity Partners 2005,2005,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,107000000.0,USD,0.0,USD
6182,5612,9096,TIFF Private Equity Partners 2005,2005,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,107000000.0,USD,0.0,USD
10366,5612,9096,TIFF Private Equity Partners 2005,2005,Latin America,Diversified,Fund of Funds / Co-Investment,107000000.0,USD,0.0,USD
3582,5612,9096,TIFF Private Equity Partners 2005,2005,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,107000000.0,USD,0.0,USD
771,5612,9096,TIFF Private Equity Partners 2005,2005,North America,Diversified,Fund of Funds / Co-Investment,107000000.0,USD,0.0,USD
9788,5612,9096,TIFF Private Equity Partners 2005,2005,Western Europe,Diversified,Fund of Funds / Co-Investment,107000000.0,USD,0.0,USD
1224,5612,9097,TIFF Private Equity Partners 2008,2007,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,232000000.0,USD,200000000.0,USD
1733,5612,9097,TIFF Private Equity Partners 2008,2007,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,232000000.0,USD,200000000.0,USD
25239,5612,9097,TIFF Private Equity Partners 2008,2007,Latin America,Diversified,Fund of Funds / Co-Investment,232000000.0,USD,200000000.0,USD
11398,5612,9097,TIFF Private Equity Partners 2008,2007,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,232000000.0,USD,200000000.0,USD
26329,5612,9097,TIFF Private Equity Partners 2008,2007,North America,Diversified,Fund of Funds / Co-Investment,232000000.0,USD,200000000.0,USD
18341,5612,9097,TIFF Private Equity Partners 2008,2007,Western Europe,Diversified,Fund of Funds / Co-Investment,232000000.0,USD,200000000.0,USD
10423,5612,9098,TIFF Private Equity Partners 2007,2006,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,239000000.0,USD,200000000.0,USD
19876,5612,9098,TIFF Private Equity Partners 2007,2006,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,239000000.0,USD,200000000.0,USD
5731,5612,9098,TIFF Private Equity Partners 2007,2006,Latin America,Diversified,Fund of Funds / Co-Investment,239000000.0,USD,200000000.0,USD
18152,5612,9098,TIFF Private Equity Partners 2007,2006,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,239000000.0,USD,200000000.0,USD
7620,5612,9098,TIFF Private Equity Partners 2007,2006,North America,Diversified,Fund of Funds / Co-Investment,239000000.0,USD,200000000.0,USD
6559,5612,9098,TIFF Private Equity Partners 2007,2006,Western Europe,Diversified,Fund of Funds / Co-Investment,239000000.0,USD,200000000.0,USD
20216,19254,43841,Turning Rock Fund I,2017,North America,Diversified,Distressed / Turnaround,350000000.0,USD,350000000.0,USD
24668,19254,43841,Turning Rock Fund I,2017,North America,Financial Services,Distressed / Turnaround,350000000.0,USD,350000000.0,USD
2918,19254,43841,Turning Rock Fund I,2017,North America,TMT,Distressed / Turnaround,350000000.0,USD,350000000.0,USD
28616,19254,43841,Turning Rock Fund I,2017,North America,Transport,Distressed / Turnaround,350000000.0,USD,350000000.0,USD
22524,19254,45071,Turning Rock Data,2017,North America,Financial Services,Buyout / Corporate Private Equity,420000000.0,USD,0.0,USD
16576,19254,45072,Turning Rock Co-Investment Fund I,2017,North America,Financial Services,Fund of Funds / Co-Investment,5900000.0,USD,0.0,USD
24494,19254,45073,Turning Rock Co-Investment Fund II,2017,North America,Financial Services,Fund of Funds / Co-Investment,5000000.0,USD,0.0,USD
9288,19254,45074,Turning Rock SCF,2018,North America,Financial Services,Buyout / Corporate Private Equity,30000000.0,USD,0.0,USD
1800,19254,45075,Turning Rock P Fund,2018,North America,Financial Services,Buyout / Corporate Private Equity,50000000.0,USD,0.0,USD
514,19254,45076,Turning Rock Fusion,2018,North America,Financial Services,Buyout / Corporate Private Equity,6100000.0,USD,0.0,USD
20137,19254,51321,Turning Rock Co-Investment Fund III,2020,North America,Financial Services,Fund of Funds / Co-Investment,8500000.0,USD,0.0,USD
24476,19254,54816,Turning Rock Fund II,2021,North America,Financial Services,Distressed / Turnaround,193440000.0,USD,0.0,USD
29899,19254,54816,Turning Rock Fund II,2021,North America,TMT,Distressed / Turnaround,193440000.0,USD,0.0,USD
22981,19254,54816,Turning Rock Fund II,2021,North America,Transport,Distressed / Turnaround,193440000.0,USD,0.0,USD
4335,18016,37964,VTC Innovation Fund,2016,Middle East/Africa,Agribusiness,Venture Capital / Growth Equity,0.0,USD,15000000.0,USD
285,18016,37964,VTC Innovation Fund,2016,Middle East/Africa,TMT,Venture Capital / Growth Equity,0.0,USD,15000000.0,USD
19028,18016,37964,VTC Innovation Fund,2016,North America,Agribusiness,Venture Capital / Growth Equity,0.0,USD,15000000.0,USD
11262,18016,37964,VTC Innovation Fund,2016,North America,TMT,Venture Capital / Growth Equity,0.0,USD,15000000.0,USD
20393,18016,51322,VTC Innovation Fund II,2020,Middle East/Africa,Agribusiness,Venture Capital / Growth Equity,0.0,USD,25000000.0,USD
2181,18016,51322,VTC Innovation Fund II,2020,Middle East/Africa,TMT,Venture Capital / Growth Equity,0.0,USD,25000000.0,USD
7882,18016,51322,VTC Innovation Fund II,2020,North America,Agribusiness,Venture Capital / Growth Equity,0.0,USD,25000000.0,USD
2,18016,51322,VTC Innovation Fund II,2020,North America,TMT,Venture Capital / Growth Equity,0.0,USD,25000000.0,USD
15069,16107,61668,Waterline Ventures NH,2022,North America,Healthcare,Venture Capital / Growth Equity,2350000.0,USD,2350000.0,USD
15364,16107,61668,Waterline Ventures NH,2022,North America,TMT,Venture Capital / Growth Equity,2350000.0,USD,2350000.0,USD
17730,16107,51323,Waterline Ventures III,2020,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,0.0,USD
25454,16107,51323,Waterline Ventures III,2020,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19310,16107,37401,Waterline Ventures II,2016,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,15000000.0,USD
27463,16107,37401,Waterline Ventures II,2016,North America,TMT,Venture Capital / Growth Equity,0.0,USD,15000000.0,USD
19001,16107,41986,Waterline Ventures I-A,2015,North America,Healthcare,Venture Capital / Growth Equity,500000.0,USD,500000.0,USD
11582,16107,41986,Waterline Ventures I-A,2015,North America,TMT,Venture Capital / Growth Equity,500000.0,USD,500000.0,USD
8805,16107,32718,Waterline Ventures I,2014,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,5000000.0,USD
27421,16107,32718,Waterline Ventures I,2014,North America,TMT,Venture Capital / Growth Equity,0.0,USD,5000000.0,USD
228,20069,47942,HSCM Bermuda InsurTech Fund,2018,North America,Financial Services,Buyout / Corporate Private Equity,62150000.0,USD,0.0,USD
18711,20069,47942,HSCM Bermuda InsurTech Fund,2018,North America,Transport,Buyout / Corporate Private Equity,62150000.0,USD,0.0,USD
4680,20069,51346,Hudson Transport 2020 Aviation Recovery Fund,2020,North America,Transport,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
2359,20069,59348,HSCM Ventures Fund 2,2021,North America,Financial Services,Buyout / Corporate Private Equity,0.0,USD,300000000.0,USD
29748,20069,59348,HSCM Ventures Fund 2,2021,North America,Transport,Buyout / Corporate Private Equity,0.0,USD,300000000.0,USD
29278,20929,51347,UnionRock Energy Fund II,2020,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,11390000.0,USD,0.0,USD
6551,20885,51123,RH Capital Fund I,2019,North America,Healthcare,Venture Capital / Growth Equity,3870000.0,USD,0.0,USD
25223,20885,51353,RH Capital Fund II,2020,North America,Healthcare,Venture Capital / Growth Equity,19250000.0,USD,0.0,USD
17099,20930,51368,CompanyFirst Capital Fund I,2019,North America,Consumer Goods,Venture Capital / Growth Equity,4300000.0,USD,50000000.0,USD
15483,20931,51369,Amberstone Ventures Fund I,2020,North America,Consumer Goods,Venture Capital / Growth Equity,28300000.0,USD,60000000.0,USD
22854,20931,60582,Amberstone Affiliates III,2021,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
6936,20931,60798,Amberstone Affiliates IV,2022,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
12306,20935,51375,Periphas Kanga Holdings,2020,North America,Business Services,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
25310,20935,51375,Periphas Kanga Holdings,2020,North America,Consumer Goods,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
24856,20935,51375,Periphas Kanga Holdings,2020,North America,Industrials,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
13396,20935,51375,Periphas Kanga Holdings,2020,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
7222,20935,54593,Periphas Sumo Holdings,2021,North America,Business Services,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
7610,20935,54593,Periphas Sumo Holdings,2021,North America,Consumer Goods,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
10403,20935,54593,Periphas Sumo Holdings,2021,North America,Industrials,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
22270,20935,54593,Periphas Sumo Holdings,2021,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
5185,19596,45643,Twenty Two Ventures Fund II,2019,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,10000000.0,USD
10712,19596,51416,Twenty Two Ventures Fund III,2020,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,5000000.0,USD
28955,20940,51421,VVC Veterans Fund I,2020,North America,Diversified,Venture Capital / Growth Equity,600000.0,USD,20000000.0,USD
19430,20432,49444,EGEP Co-Invest I,2019,North America,Business Services,Fund of Funds / Co-Investment,10200000.0,USD,10200000.0,USD
18699,20432,49444,EGEP Co-Invest I,2019,North America,TMT,Fund of Funds / Co-Investment,10200000.0,USD,10200000.0,USD
12878,20432,51427,Endicott Growth Equity Partners,2019,North America,Business Services,Venture Capital / Growth Equity,94980000.0,USD,0.0,USD
4550,20432,51427,Endicott Growth Equity Partners,2019,North America,TMT,Venture Capital / Growth Equity,94980000.0,USD,0.0,USD
486,20432,61533,EC II Warehouse,2022,North America,Business Services,Venture Capital / Growth Equity,25000000.0,USD,0.0,USD
3016,20432,61533,EC II Warehouse,2022,North America,TMT,Venture Capital / Growth Equity,25000000.0,USD,0.0,USD
3548,20941,51433,Evergreen Ventures Technology Fund,2020,North America,TMT,Venture Capital / Growth Equity,29950000.0,USD,0.0,USD
23029,20941,57576,Evergreen Ventures Income Fund,2021,North America,Diversified,Venture Capital / Growth Equity,74750000.0,USD,200000000.0,USD
23594,20942,51434,Green Egg Ventures Fund II,2020,North America,TMT,Venture Capital / Growth Equity,1800000.0,USD,0.0,USD
18047,20181,48409,Infinite Corridor Fund,2019,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
18916,20181,51436,Good Growth Capital Fund II,2020,North America,TMT,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
28054,20946,51456,Castle Island Ventures II,2020,North America,Financial Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
8795,20946,51456,Castle Island Ventures II,2020,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
27471,20946,52004,CIV Opportunity Series Co-Invest I,2020,North America,Financial Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
4600,20946,52004,CIV Opportunity Series Co-Invest I,2020,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
6645,20946,54773,Castle Island Ventures I,2018,North America,Financial Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
5036,20946,54773,Castle Island Ventures I,2018,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
29734,17218,35503,SOSV III,2015,Asia-Pacific,Agribusiness,Venture Capital / Growth Equity,150000000.0,USD,200000000.0,USD
3327,17218,35503,SOSV III,2015,Central/Eastern Europe,Agribusiness,Venture Capital / Growth Equity,150000000.0,USD,200000000.0,USD
12384,17218,35503,SOSV III,2015,Latin America,Agribusiness,Venture Capital / Growth Equity,150000000.0,USD,200000000.0,USD
6963,17218,35503,SOSV III,2015,Middle East/Africa,Agribusiness,Venture Capital / Growth Equity,150000000.0,USD,200000000.0,USD
10748,17218,35503,SOSV III,2015,North America,Agribusiness,Venture Capital / Growth Equity,150000000.0,USD,200000000.0,USD
13455,17218,35503,SOSV III,2015,Western Europe,Agribusiness,Venture Capital / Growth Equity,150000000.0,USD,200000000.0,USD
15729,17218,41504,SOSV IV,2019,Asia-Pacific,TMT,Venture Capital / Growth Equity,279120000.0,USD,250000000.0,USD
10321,17218,41504,SOSV IV,2019,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,279120000.0,USD,250000000.0,USD
18231,17218,41504,SOSV IV,2019,Latin America,TMT,Venture Capital / Growth Equity,279120000.0,USD,250000000.0,USD
16684,17218,41504,SOSV IV,2019,Middle East/Africa,TMT,Venture Capital / Growth Equity,279120000.0,USD,250000000.0,USD
24386,17218,41504,SOSV IV,2019,North America,TMT,Venture Capital / Growth Equity,279120000.0,USD,250000000.0,USD
18898,17218,41504,SOSV IV,2019,Western Europe,TMT,Venture Capital / Growth Equity,279120000.0,USD,250000000.0,USD
21898,17218,51457,SOSV IndieBio NY,2020,North America,TMT,Venture Capital / Growth Equity,43550000.0,USD,0.0,USD
15493,17218,53452,SOSV Select Fund,2020,North America,TMT,Venture Capital / Growth Equity,100000000.0,USD,0.0,USD
8170,17218,53964,Genesis Consortium,2020,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
11957,17218,56900,SOSV-SCGC China Fund,2021,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,300000000.0,CNY,300000000.0,CNY
28874,17218,56900,SOSV-SCGC China Fund,2021,Asia-Pacific,TMT,Venture Capital / Growth Equity,300000000.0,CNY,300000000.0,CNY
12695,17218,59753,Decarbonization Consortium,2021,North America,Clean Tech / Renewable,Venture Capital / Growth Equity,0.0,USD,0.0,USD
23328,17218,59753,Decarbonization Consortium,2021,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
17064,8361,3928,GRP IV,2012,North America,Financial Services,Venture Capital / Growth Equity,200000000.0,USD,250000000.0,USD
18324,8361,3928,GRP IV,2012,North America,TMT,Venture Capital / Growth Equity,200000000.0,USD,250000000.0,USD
16338,8361,3929,GRP III,2008,North America,Financial Services,Venture Capital / Growth Equity,200000000.0,USD,300000000.0,USD
26771,8361,3929,GRP III,2008,North America,TMT,Venture Capital / Growth Equity,200000000.0,USD,300000000.0,USD
