fund_id,name,manager,managerId,sectors,vintageYear,regions,countries,status,strategies,yearOpen,targetFundSize.amount,targetFundSize.currency,monthOpen,fundSize.amount,fundSize.currency,stage,yearClose,monthClose
57796,Genoa Opportunity SPV IV,Genoa Ventures,19759,Biotech / Life Science,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,10970000.0,USD,8.0,,,,,
57796,Genoa Opportunity SPV IV,Genoa Ventures,19759,TMT,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,10970000.0,USD,8.0,,,,,
57802,Chartline Capital Partners II,Chartline Capital Partners,22361,Industrials,2021.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,,,3.0,10000000.0,USD,1st Close,,
57802,Chartline Capital Partners II,Chartline Capital Partners,22361,Business Services,2021.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,,,3.0,10000000.0,USD,1st Close,,
57802,Chartline Capital Partners II,Chartline Capital Partners,22361,TMT,2021.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,,,3.0,10000000.0,USD,1st Close,,
57805,Whitehorse Liquidity Partners V,Whitehorse Liquidity Partners,17471,Diversified,2021.0,North America,United States,Launched,Secondaries,2021.0,5000000000.0,USD,8.0,300000000.0,USD,,,
57809,Bering Partners II,Bering Capital,22363,Biotech / Life Science,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,100000000.0,USD,5.0,20000000.0,USD,1st Close,,
57809,Bering Partners II,Bering Capital,22363,Healthcare,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,100000000.0,USD,5.0,20000000.0,USD,1st Close,,
57809,Bering Partners II,Bering Capital,22363,TMT,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,100000000.0,USD,5.0,20000000.0,USD,1st Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,North America,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,North America,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,North America,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,North America,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,North America,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Western Europe,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Western Europe,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Western Europe,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Western Europe,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Western Europe,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Western Europe,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Central/Eastern Europe,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Central/Eastern Europe,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Central/Eastern Europe,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Central/Eastern Europe,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Central/Eastern Europe,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Clean Tech / Renewable,2021.0,Central/Eastern Europe,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,North America,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,North America,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,North America,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,North America,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,North America,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Western Europe,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Western Europe,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Western Europe,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Western Europe,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Western Europe,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Western Europe,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Central/Eastern Europe,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Central/Eastern Europe,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Central/Eastern Europe,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Central/Eastern Europe,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Central/Eastern Europe,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,Industrials,2021.0,Central/Eastern Europe,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,North America,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,North America,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,North America,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,North America,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,North America,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Western Europe,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Western Europe,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Western Europe,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Western Europe,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Western Europe,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Western Europe,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Central/Eastern Europe,Canada,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Central/Eastern Europe,France,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Central/Eastern Europe,Germany,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Central/Eastern Europe,Switzerland,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Central/Eastern Europe,United Kingdom,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57830,AIoT Ecosystem Fund,Momenta Ventures,22364,TMT,2021.0,Central/Eastern Europe,United States,Currently Investing,Venture Capital / Growth Equity,2021.0,50000000.0,USD,1.0,30000000.0,USD,2nd Close,,
57862,A.R.I.,Applied Real Intelligence,22370,Diversified,2021.0,North America,,Launched,Mezzanine / Debt,2021.0,500000000.0,USD,8.0,,,,,
57867,Bain Capital Life Sciences Fund III,Bain Capital,6389,Biotech / Life Science,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,,,8.0,,,,,
57869,Third Lake VC Fund II,Third Lake Partners,20727,Diversified,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,,,8.0,,,,,
57872,Capital Constellation AS,Capital Constellation,19331,Diversified,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,,,8.0,,,,,
57873,GT Co-Invest,Gerber Taylor,10920,Diversified,2021.0,North America,United States,Currently Investing,Fund of Funds / Co-Investment,2021.0,75000000.0,USD,4.0,9500000.0,USD,1st Close,,
57875,Glenmede Private Investment Fund XII,Glenmede,950,Diversified,2021.0,North America,United States,Currently Investing,Fund of Funds / Co-Investment,2021.0,,,8.0,30480000.0,USD,1st Close,,
57876,Decasonic Disruptive Innovation Venture & Digital Assets Fund I,Decasonic,22372,Financial Services,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,,,8.0,17490000.0,USD,,,
57876,Decasonic Disruptive Innovation Venture & Digital Assets Fund I,Decasonic,22372,TMT,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,,,8.0,17490000.0,USD,,,
57880,Project Stream Co-Invest Fund,Thoma Bravo,8759,Diversified,2021.0,North America,,Launched,Fund of Funds / Co-Investment,2021.0,,,,5000000.0,USD,,,
57897,Alpaca VC Fund III,Alpaca VC,20004,Consumer Goods,2021.0,North America,Canada,Launched,Venture Capital / Growth Equity,2021.0,100000000.0,USD,8.0,,,,,
57897,Alpaca VC Fund III,Alpaca VC,20004,Consumer Goods,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,100000000.0,USD,8.0,,,,,
57897,Alpaca VC Fund III,Alpaca VC,20004,TMT,2021.0,North America,Canada,Launched,Venture Capital / Growth Equity,2021.0,100000000.0,USD,8.0,,,,,
57897,Alpaca VC Fund III,Alpaca VC,20004,TMT,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,100000000.0,USD,8.0,,,,,
57901,Tidemark Fund I,Tidemark Capital,22377,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,,,3.0,,,,,
57905,Marli Farms,Folium Capital,18652,Agribusiness,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,,,6.0,75000000.0,USD,,,
57907,CRCM SPAC Opportunity Fund,CRCM Ventures,19963,TMT,2021.0,North America,China,Launched,Venture Capital / Growth Equity,2021.0,,,6.0,39580000.0,USD,,,
57907,CRCM SPAC Opportunity Fund,CRCM Ventures,19963,TMT,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,,,6.0,39580000.0,USD,,,
57907,CRCM SPAC Opportunity Fund,CRCM Ventures,19963,TMT,2021.0,Asia-Pacific,China,Launched,Venture Capital / Growth Equity,2021.0,,,6.0,39580000.0,USD,,,
57907,CRCM SPAC Opportunity Fund,CRCM Ventures,19963,TMT,2021.0,Asia-Pacific,United States,Launched,Venture Capital / Growth Equity,2021.0,,,6.0,39580000.0,USD,,,
57911,Center Rock Capital Partners Fund II,Center Rock Capital Partners,22378,Industrials,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,750000000.0,USD,8.0,,,,,
57912,Thoma Bravo XV,Thoma Bravo,8759,TMT,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,22000000000.0,USD,8.0,,,,,
57913,Sway Ventures Fund III,Sway Ventures,16697,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,250000000.0,USD,7.0,,,,,
57920,Oak Hill MetroNet Continuation Fund,Oak Hill Capital,6856,TMT,2021.0,North America,,Launched,Secondaries,2021.0,500000000.0,USD,8.0,,,,,
57922,Stanhope FFT Global Ventures,Stanhope Capital,15068,TMT,2021.0,Western Europe,,Launched,Fund of Funds / Co-Investment,2021.0,,,7.0,,,,,
57922,Stanhope FFT Global Ventures,Stanhope Capital,15068,TMT,2021.0,North America,,Launched,Fund of Funds / Co-Investment,2021.0,,,7.0,,,,,
57923,Leeds Illuminate I,Leeds Illuminate,22237,Diversified,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,500000000.0,USD,6.0,,,,,
57925,Nexa Equity I,Nexa Equity,22261,TMT,2021.0,North America,,Launched,Venture Capital / Growth Equity,2021.0,200000000.0,USD,6.0,,,,,
57929,GrowthCurve Capital I,GrowthCurve Capital,22382,Financial Services,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,1000000000.0,USD,5.0,,,,,
57929,GrowthCurve Capital I,GrowthCurve Capital,22382,Healthcare,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,1000000000.0,USD,5.0,,,,,
57929,GrowthCurve Capital I,GrowthCurve Capital,22382,Business Services,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,1000000000.0,USD,5.0,,,,,
57929,GrowthCurve Capital I,GrowthCurve Capital,22382,TMT,2021.0,North America,,Launched,Buyout / Corporate Private Equity,2021.0,1000000000.0,USD,5.0,,,,,
57930,TA XIV-A,TA Associates,6694,Financial Services,2021.0,North America,United States,Launched,Venture Capital / Growth Equity,2021.0,,,5.0,,,,,
