email,fm_office_id,postal_code,fm_id,country,phone,city,street_address,web_address,head_office,state,region
False,3802,852 3987 1600,6572,Asia-Pacific,,Central,"15/F York House The Landmark 15 Queen's Road Central,",,,Hong Kong,info@lexpartners.com
False,2024,56 2 2487 6700,6572,Latin America,,Santiago,3477 Isidora Goyenechea Avenue 17th Floor Suite 170 B Las Condes,,,Chile,info@lexpartners.com
True,1804,1 440 684 7300,6645,North America,Ohio,Cleveland,"Eton Tower 28601 Chagrin Boulevard Suite 525, Woodmere",44122,www.primuscapital.com,United States,info@primuscapital.com
False,3093,,6645,North America,Georgia,Atlanta,"Atlanta Financial Center 3353 Peachtree Rd., N.E. Suite 510",30326,,United States,
False,995,,16932,North America,,Washington DC,"740 15th St NW, 8th Floor",20005,,United States,
True,2678,1 703 597 5237,16932,North America,Pennsylvania,Philadelphia,"1608 Walnut Street, 12th Floor",19103,www.1776.vc,United States,info@1776.vc
False,3257,,16932,North America,New Jersey,Cherry Hill,Floor 2 (Next to Urban Outfitters) 2000 NJ-38,08002,,United States,
False,1916,,16932,North America,Pennsylvania,Philadelphia,1410 N 31st Street,19121,,United States,
False,2668,,16932,North America,Maryland,Rockville,"12358 Parklawn Dr, 3rd Floor",20852,,United States,
False,164,,16932,North America,Indiana,Indianapolis,16 Tech Innovation Hub 1220 Waterway Blvd.,46202,,United States,
True,958,1 617 544 8800,21967,North America,Massachusetts,Boston,401 Park Drive,02215,www.psgequity.com,United States,info@psgequity.com
False,481,1 816 895 4300,21967,North America,Missouri,Kansas City,4900 Main Street,64112,,United States,
False,691,44 20 3997 1500,21967,Western Europe,,London,15 Sloane Square,SW1W 8ER,,United Kingdom,
True,1447,1 650 796 9649,22135,North America,California,Palo Alto,"314 Lytton Avenue, Suite 200",94301,,United States,
True,3448,1 408 250 2685,15022,North America,California,Palo Alto,"102 University Avenue, Suite 1A",94301,www.wilab.com,United States,contact@wilab.com
False,3316,,15022,Asia-Pacific,,Tokyo,"Toranomon Hills Business Tower 4F, 1-17-1, Toranomon, Minato-ku",105-6404,,Japan,
True,1248,41 58 585 3355,2097,Western Europe,,Zurich,Zollstrasse 42,8005,avadis.ch,Switzerland,info@avadis.ch
False,12,41 58 585 82 04,2097,Western Europe,,Lausanne,Avenue de la Gare 4,1001,,Switzerland,info@avadis.ch
True,1532,1 408 420 9220,19287,North America,California,San Francisco,44 Tehama Street,94105,1984.vc,United States,team@1984.vc
True,3984,1 212 293 3730,11431,North America,New York,New York,745 Fifth Avenue  27th Floor,10151,www.searchlightcap.com,United States,
False,510,44 20 7290 7910,11431,Western Europe,,London,"56 Conduit Street, 4th Floor",W1S 2YZ,www.searchlightcap.com,United Kingdom,
False,1995,1 416 687 6590,11431,North America,,Toronto,22 Adelaide Street West 35th Floor,M5H 4E3,www.searchlightcap.com,Canada,
True,1654,1 415 391 4240,8794,North America,California,San Francisco,600 Montgomery Street  Suite 3900,94111,www.bayhillscapital.com,United States,investor-relations@bayhillscapital.com
True,622,1 617 859 2959,6354,North America,Massachusetts,Boston,"888 Boylston, Suite 1600",02199,www.abry.com,United States,information@abry.com
True,1728,81 3 6217 6600,16236,Asia-Pacific,,Tokyo,"1-8-1, Higashi-Shimbashi Minato-ku",105-7050,www.group.dentsu.com,Japan,
True,3908,1 646 893 4569,15177,North America,New York,New York,"20 West 22 Nd Street, Suite 502",10010,www.afventures.vc,United States,info@afventures.vc
True,3311,1 857 362 9205,10630,North America,Massachusetts,Boston,"137 Newbury Street, Seventh Floor",02116,www.solameregroup.com,United States,bd@solamerecapital.com
True,3169,1 713 766 9994,16632,North America,Texas,Houston,"1885 St. James Place, Suite 800",77056,www.broadvail.com,United States,info@broadvail.com
True,571,1 617 310 6180,14801,North America,Massachusetts,Boston,One International Place Suite 4610,02110,www.altimeter.com,United States,info@altimeter.com
False,435,1 650 257 8355,14801,North America,California,Menlo Park,2550 Sand Hill Road Suite 150,94025,,United States,
True,644,1 904 430 8595,17290,North America,California,San Francisco,"501 3 Rd Street, Suite 300",94107,www.trucks.vc,United States,
True,1981,44 0 20 3967 8032,22151,Western Europe,,London,"52 Conduit street, Level 2, Mayfair, London, W1S 2YX",W1S 2YX,https://www.pearldivercapital.com/,United Kingdom,info@pearldivercap.com
False,78,1 617 8720945,22151,North America,New York,New York,"295 Madison Avenue, 12th Floor",10017,https://www.pearldivercapital.com,United States,info@pearldivercap.com
False,1287,,18187,North America,,Toronto,77 King Street West Suite 400,M5K 0A1,,Canada,
True,3793,1 438 686 9806,18187,North America,,Montreal,"481 Ave Viger O, Suite 200",H2Z 1G6,www.diagram.ca,Canada,hello@diagram.ca
True,4129,1 416 585 7850,16554,North America,,Toronto,"6 Adelaide St E, Suite 500",M5C 1H6,www.greenskycapital.com,Canada,info@greenskycapital.com
True,2711,,22152,North America,,North York,"16 McAdam Ave, Suite 1",M6A 0B9,www.bkrcapital.ca,Canada,info@bkrcapital.ca
True,314,1 650 798 4188,20456,North America,California,Palo Alto,471 Emerson Street,94301,acrewcapital.com,United States,info@acrewcapital.com
True,3578,1 212 403 3522,5804,North America,New York,New York,1140 Avenue Of The Americas  17th Floor,10036,www.almanacrealty.com,United States,info@almanacrealty.com
True,2926,1 650 289 4400,6715,North America,California,San Mateo,"400 S El Camino Real, Suite 300",94402,www.tridentcap.com,United States,info@tridentcap.com
True,2202,1 415 993 8570,7414,North America,California,San Francisco,501 Second Street Suite 350,94107,www.5amventures.com,United States,info@5amventures.com
False,3281,1 857 305 1825,7414,North America,Massachusetts,Boston,200 Clarendon Street 45th Floor,02116,,United States,
True,1068,1 312 872 0030,20423,North America,Illinois,Chicago,353 N. Clark Street Suite 1760,60654,www.e2pcapital.com,United States,info@e2pcapital.com
True,3466,1 210 424 8710,20984,North America,Texas,San Antonio,"1900 Northwest Loop 410, Suite 200",78213,www.thebankofsawealthadvisors.com/aspireon/,United States,info@aspireonwealth.com
False,2513,,20984,North America,Texas,Austin,"8611 North Mopac Expressway, Suite 101",78759,,United States,
True,181,1 941 302 2842,22160,North America,,"Washington, D.C",131 W ST. NW,20001,www.avenuegp.com,United States,
True,2117,1 646 696 0318,22169,North America,New York,New York,430 Park Avenue,10022,agyaventures.com,United States,
True,915,,9400,North America,New York,New York,"7 World Trade Center 250 Greenwich Street New York, US 10007",10007,,United States,
True,1366,1 305 538 4155,18765,North America,Florida,Miami,2234 SW 8th Street,33135,theventure.city,United States,hello@theventure.city
False,1986,,18765,Western Europe,,Madrid,"C/Almagro 21, Planta 2.",28010,,Spain,
True,3411,1 212 835 2000,7298,North America,New York,New York,"590 Madison Avenue, 41st Floor",10022,www.leedsequity.com,United States,info@leedsequity.com
True,2406,1 918 331 3800,1706,North America,Oklahoma,Bartlesville,2370 Nowata Place,74006,www.spurcapital.com,United States,spur@spurcap.com
True,128,,22187,North America,New York,New York,-,,academyinvestor.com,United States,
True,2941,65 813 76691,19864,Asia-Pacific,,Singapore,"6 Temasek Boulevard, #09-05 Suntec Tower Four",038986,www.circulatecapital.com,Singapore,hello@circulatecapital.com
False,1343,1416 3643711,6022,North America,,Toronto,"200 Bay Street Suite 3800, South Tower",M5J 2J1,,Canada,
True,1304,1 514 954 3300,6022,North America,,Montreal,"1981 McGill College Avenue, Suite 1500",H3A 0H5,www.fieracapital.com,Canada,info@fieracapital.com
False,2358,1 403 699 9000,6022,North America,,Calgary,607 8th Avenue SW Suite 300,T2P 0A7,,Canada,info@fieracapital.com
False,2555,1 937 847 9100,6022,North America,Ohio,Dayton,10050 Innovation Drive Suite 120,45342,,United States,
False,329,1 212 300 1600,6022,North America,New York,New York,"375 Park Avenue, 8th Floor",10152,,United States,
False,3587,1 857 264 4900,6022,North America,Massachusetts,Boston,One Lewis Wharf 3rd Floor,02110,,United States,
False,551,44 207 409 5500,6022,Western Europe,,London,3 Old Burlington Street,W1S 3AE,,United Kingdom,
False,1314,49 69 9202 0750,6022,Western Europe,,Frankfurt,Walther-von-Cronberg-Platz 13,60594,,Germany,
False,2329,44 1624 640 200,6022,Western Europe,,Isle of Man,St Mary's Court 20 Hill Street,IM1 1EU,,United Kingdom,
False,3232,852 3713 4800,6022,Asia-Pacific,,Hong Kong,Suite 3205	 No. 9 Queenâ€™s Road Central,,,Hong Kong,
False,3363,,6022,Asia-Pacific,,Singapore,6 Temasek Boulevard #38-03		 Suntec Tower 4,038986,,Singapore,
True,519,1 646 786 1013,14176,North America,New York,New York,405 Lexington Avenue 53rd Floor,10174,www.deerpathcapital.com,United States,DPIR@deerpathcapital.com
False,1531,,14176,North America,Florida,Fort Lauderdale,1800 S.E. 10th Avenue Suite 220,33316,,United States,
False,221,,14176,North America,Massachusetts,Boston,361 Newbury Street 4th Floor,02115,,United States,
False,1528,,14176,North America,California,Santa Monica,2500 Broadway Suite F-125,90404,,United States,
False,732,,14176,North America,Illinois,Chicago,200 S. Wacker Drive Suite 3100,60606,,United States,
True,1736,1 866 379 5842,12667,North America,,Montreal,"600 de Maisonneuve Boulevard West,  Suite 2000",H3A 3J2,www.persistencecapital.com,Canada,info@persistencecapital.com
False,3940,,12667,North America,,Toronto,"60 Bloor Street West, Suite 404",M4W 3B8,,Canada,
True,653,1 408 660 7014,18460,North America,Nevada,Henderson,3535 Executive Terminal Drive Suite 110,89052,www.digitalalpha.net,United States,
True,2543,1 514 286 1142,11596,North America,,Montreal,1002 Sherbrooke St. W Suite 2800,H3A 3L6,www.cordiantcap.com,Canada,
True,718,,19334,Western Europe,,London,Lincoln Studios The Biscuit Factory Drummond Road,SE16 4DG,www.joinef.com,United Kingdom,info@joinef.com
False,1179,,19334,Asia-Pacific,,Singapore,"32 Carpenter Street, #03-01",059911,,Singapore,
False,1960,,19334,Western Europe,,Berlin,"Factory Görlitzer Park, Lohmühlenstraße 65",12435,,Germany,
False,911,,19334,Western Europe,,Paris,"Station F, 5 Parvis Alan Turing",75013,,France,
False,853,,19334,Asia-Pacific,,Bengaluru,Hanto Summit (Kaveri) 1257/37 3rd Floor Sector 7 HSR Layout,560102,,India,
True,1366,0,22195,North America,,Vancouver,"Suite 900,1285 West Pender Street",V6E 4B1,www.ypoint.ca/,Canada,admin@ypoint.ca
True,1166,1 832 487 0000,18443,North America,Texas,Houston,10000 Memorial Drive Suite 740,77024,www.crosstimbers.com,United States,info@crosstimbers.com
True,2631,1 415 568 2244,14195,North America,California,Mountain View,335 Pioneer Way,94041,www.ycombinator.com,United States,info@ycombinator.com
True,4001,1 310 272 1200,19176,North America,California,Los Angeles,2000 Avenue of the Stars 11th Floor,90067,www.canyonpartners.com/strategies/river-canyon-and-clos/,United States,IR@canyonpartners.com
False,588,,19176,North America,Texas,Dallas,2728 North Harwood Street 2nd Floor,75201,,United States,
False,1306,852 3651 6295,19176,Asia-Pacific,,Hong Kong,"28/F, A1A Central No. 1, Connaught Road",,,Hong Kong,
False,1943,44 20 7659 6800,19176,Western Europe,,London,Devonshire House 1 Mayfair Place,W1J 8AJ,,United Kingdom,
False,1788,1 212 314 1600,19176,North America,New York,New York,1370 Avenue of the Americas 30th Floor,10019,,United States,
False,3629,822 3782 4574,19176,Asia-Pacific,,Seoul,"Level 21, Seoul Finance Center, 136 Sejongdae-ro Jung-gu",,,South Korea,
False,2160,,19176,Asia-Pacific,,Shanghai,"Fl. 23, Citigroup Tower No. 33 Huayaun Shiqiao Road Pudong New Area",200120,,China,
False,2022,81 34 590 3600,19176,Asia-Pacific,,Tokyo,Marunouchi Building 34th Floor 2-4-1 Marunouchi Chiyoda-ku,100-6334,,Japan,
True,1624,1 302 234 5750,3596,North America,Delaware,Hockessin,7234 Lancaster Pike,19707,www.brandywinetrust.com,United States,webinquiry@brandywinetrust.com
False,2913,1 212 319 2700,3596,North America,New York,New York,501 Madison Avenue,10022,,United States,
True,1220,1 650 614 0500,6495,North America,California,Palo Alto,"550 High Street, 3rd Floor",94301,www.foundationcapital.com,United States,media@foundationcap.com
True,132,,22201,Western Europe,,London,-,,https://www.ethosinvest.co.uk/,United Kingdom,ethos@grayling.com
True,36,1 469 317 7947,20877,North America,Texas,Dallas,"2911 Turtle Creek Boulevard, Suite 1280",75219,cordatuscapital.com,United States,info@cordatuscapital.com
True,3020,1 2142518250,21679,North America,,Dallas,"Rosewood Court 2101 Cedar Springs Rd., Suite 1250",TX 75201,https://www.sycamorelp.com/,United States,Info@SycamoreLP.com
True,2268,1 604 449 5620,16757,North America,,Vancouver,Suite 200 â€“ 1622 West 7th Avenue,V6J 1S5,vistaragrowth.com,Canada,info@vistaragrowth.com
True,1022,1 203 409 0904,20235,North America,Connecticut,Greenwich,"28 Havemeyer Place,  3rd Floor",06830,www.ghk.com,United States,info@ghk.com
True,3851,1 919 459 8620,11727,North America,North Carolina,Raleigh,4208 Six Forks Road Suite 920,27609,www.novaquest.com,United States,
True,725,1 203 580 5740,17905,North America,Connecticut,Greenwich,485 W. Putnam Ave.,06830,www.unioncapitalcorp.com,United States,info@unioncapitalcorp.com
False,2455,1 312 470 9133,17905,North America,Illinois,Downers Grove,4941 Forest Avenue,60515,,United States,
True,2895,0,22206,North America,Illinois,Chicago,Three First National Plaza 70 W. Madison Street | Suite 2900,60602,http://www.redartscapital.com/,United States,info@redartscapital.com
True,2883,8445522554,22207,North America,Ohio,Cincinnati,3515 Michigan Avenue Suite 200,45208,https://h.ventures/,United States,
True,3033,1 212 652 3550,19919,North America,New York,New York,"570 Lexington Avenue, 22nd Floor",10022,www.innovahealthpartners.com,United States,updates@innovahp.com
True,2173,,4574,North America,Illinois,Chicago,"600 W Chicago Ave, Ste #510",60654,www.lightbank.com,United States,info@lightbank.com
True,1497,1 323 942 9426,16797,North America,California,Hermosa Beach,832 Hermosa Ave,90254,powerplantvc.com,United States,info@powerplantvc.com
False,2057,1 646 957 0652,9012,North America,California,Hermosa Beach,"512 Longfellow Ave., Suite 300",90254,,United States,
True,3995,1 704 376 5502,9012,North America,North Carolina,Charlotte,4201 Congress Street Suite 360,28209,www.capitalagroup.com,United States,
False,176,1 678 666 3699,9012,North America,Georgia,Atlanta,"3060 Peachtree Rd NW,  Suite 1830",30305,,United States,
False,2769,1 704 376 5502,9012,North America,North Carolina,Chapel Hill,1450 Raleigh Road Suite 100,27517,,United States,
False,3906,1 212 878 4134,9012,North America,New York,New York,"200 Park Avenue, 35th Floor Mitsui & Co. USA",10166,,United States,
True,1493,1 214 722 6200,16572,North America,Texas,Dallas,1700 Pacific Avenue Suite 3660,75201,www.ibcfund.com,United States,
True,828,1 917 742 7065,22209,North America,New York,Brooklyn,24 Schermerhorn Street,11201,www.ariagrowth.com,United States,info@ariagrowth.com
False,2040,1 312 254 3300,8759,North America,Illinois,Chicago,150 N. Riverside Plaza Suite 2800,60606,,United States,
True,2266,1 415 263 3660,8759,North America,California,San Francisco,600 Montgomery Street  20th Floor,94111,www.thomabravo.com,United States,ir@thomabravo.com
False,3761,1 203 769 5200,8664,North America,Connecticut,Greenwich,One Fawcett Place,06830,,United States,
True,1838,1 650 854 5700,8664,North America,California,Menlo Park,"2740 Sand Hill Road,  2nd Floor",94025,www.longitudecapital.com,United States,
False,3064,1 617 841 2600,8664,North America,Massachusetts,Boston,"607 Boylston Street, 6th Floor",02116,,United States,
True,2224,1 312 784 3988,14172,North America,Illinois,Chicago,156 North Jefferson Street Suite 201,60661,www.creationinvestments.com,United States,investor.relations@creationinvestments.com
True,2986,1 415 801 4660,20777,North America,California,San Francisco,"1 Letterman Drive, Building D,  Suite D3-700",94129,www.logoscapital.com,United States,contact@logoscapital.com
True,1524,1 310 566 5966,15757,North America,California,Marina Del Rey,"4553 Glencoe Ave., Suite 200",90292,www.arrowrootcapital.com,United States,info@arrowrootcapital.com
False,781,,15757,North America,Florida,Miami,"600 Brickell Ave, Ste 1750",33131,,United States,
True,425,1 305 932 7318,19779,North America,Florida,Aventura,"18851 NE 29th Avenue, Suite 510",33180,www.aviatorcapital.com,United States,inquiries@aviatorcapital.com
False,3409,,19779,Western Europe,,Dublin,33 Fitzwilliam Street Upper,D02 TF82,,Ireland,
True,473,1 424 777 4000,19893,North America,California,Los Angeles,"1999 Avenue of the Stars, Suite 1150",90067,www.breakwatermgmt.com,United States,info@breakwatermgmt.com
True,1584,1 415 595 0800,20091,North America,California,San Francisco,"1501 Colorado Avenue,  Suite B",90404,www.griffingp.com,United States,contact@griffingp.com
