fund_id,fund_name,manager_id,manager,close_year,strategy,fund_size_amt,fund_currency
35518,Redmile Private Investments II,17221.0,Redmile Group,2017,Venture Capital / Growth Equity,134000000.0,USD
44686,Michaelson Capital Special Finance Fund II,19400.0,Michaelson Capital Partners,2017,Venture Capital / Growth Equity,19650000.0,USD
36355,Peninsula Ventures IV,11960.0,Peninsula Ventures,2017,Venture Capital / Growth Equity,7850000.0,USD
40561,Acceleprise Venture Capital Fund II,12743.0,Forum Ventures,2017,Venture Capital / Growth Equity,7000000.0,USD
36118,Refactor Capital,17473.0,Refactor Capital,2017,Venture Capital / Growth Equity,50000000.0,USD
36157,Next Coast Ventures I,17487.0,Next Coast Ventures,2017,Venture Capital / Growth Equity,87920000.0,USD
36215,Mithril II,12774.0,Mithril,2017,Venture Capital / Growth Equity,740300000.0,USD
40572,Reef Fund 2,15133.0,Reef Capital Ventures,2017,Venture Capital / Growth Equity,,
36254,Maveron Equity Partners VI,7558.0,Maveron,2017,Venture Capital / Growth Equity,160000000.0,USD
36280,Signet Healthcare Partners IV,11715.0,Signet Healthcare Partners,2017,Venture Capital / Growth Equity,137000000.0,USD
42040,Capital Factory Partners 2017,18352.0,Capital Factory,2017,Venture Capital / Growth Equity,,
49915,Activate Ventures II,7551.0,Activate Venture Partners,2017,Venture Capital / Growth Equity,,
36290,Obvious Ventures II,15762.0,Obvious Ventures,2017,Venture Capital / Growth Equity,191920000.0,USD
44925,Dragoneer Opportunities Fund III,19450.0,Dragoneer Investment Group,2017,Venture Capital / Growth Equity,,
36579,Lead Edge Partners Opportunity VIII,15336.0,Lead Edge Capital,2017,Venture Capital / Growth Equity,26000000.0,USD
35639,Trucks Venture Fund I,17290.0,Trucks Venture,2017,Venture Capital / Growth Equity,9880000.0,USD
36073,Emerging Technologies Fund II,17461.0,Open Field Capital,2017,Venture Capital / Growth Equity,11750000.0,USD
36079,Atomico IV,8968.0,Atomico,2017,Venture Capital / Growth Equity,765000000.0,USD
40596,GPI Capital Global Partnership Investing Fund I-A,18678.0,GPI Capital,2017,Venture Capital / Growth Equity,,
36411,Xiang He Fund I,17569.0,Xiang He Capital,2017,Venture Capital / Growth Equity,261310000.0,USD
40736,S2G Ventures Fund II,17003.0,S2G Ventures,2017,Venture Capital / Growth Equity,180000000.0,USD
36599,DN Capital - Global Venture Capital IV,8550.0,DN Capital,2017,Venture Capital / Growth Equity,200000000.0,EUR
40769,Redpoint Omega III,6656.0,Redpoint China Ventures,2017,Venture Capital / Growth Equity,400000000.0,USD
44802,NP Railcar Investments III,14605.0,Napier Park Global Capital,2017,Venture Capital / Growth Equity,110000000.0,USD
36464,Kickstart Seed Fund IV,12622.0,Kickstart Seed Fund,2017,Venture Capital / Growth Equity,73580000.0,USD
38458,Pool Fund I,18153.0,Pool Global Partners,2017,Venture Capital / Growth Equity,,
36383,Dundee Venture Capital Fund III,17560.0,Dundee Venture Capital,2017,Venture Capital / Growth Equity,31000000.0,USD
36503,Breakout Ventures,17606.0,Breakout Labs,2017,Venture Capital / Growth Equity,60100000.0,USD
36540,B Capital Fund,17618.0,B Capital Group,2017,Venture Capital / Growth Equity,360000000.0,USD
36455,Bullpen Capital III,12593.0,Bullpen Capital,2017,Venture Capital / Growth Equity,84500000.0,USD
33904,Illuminate Ventures II,11223.0,Illuminate Ventures,2017,Venture Capital / Growth Equity,26000000.0,USD
61900,Tamarind Hill Fund I,21822.0,Tamarind HIll,2017,Venture Capital / Growth Equity,6930000.0,USD
43048,Flashstarts Cleveland 200 Fund,14468.0,FlashStarts,2017,Venture Capital / Growth Equity,885000.0,USD
37389,Fika Ventures Fund I,17842.0,Fika Ventures,2017,Venture Capital / Growth Equity,40000000.0,USD
37024,True Ventures Select II,8015.0,True Ventures,2017,Venture Capital / Growth Equity,112000000.0,USD
40519,Coatue Kona III,16237.0,Coatue Management,2017,Venture Capital / Growth Equity,,
49314,Leerink Transformation Fund I,20392.0,Transformation Capital,2017,Venture Capital / Growth Equity,313000000.0,USD
40530,FusionX Ventures - Rigado,17712.0,FusionX Ventures,2017,Venture Capital / Growth Equity,550000.0,USD
45369,Scaleworks Fund I,19531.0,Scaleworks,2017,Venture Capital / Growth Equity,60000000.0,USD
37430,Hemi Ventures Fund I,17853.0,Hemi Ventures,2017,Venture Capital / Growth Equity,18000000.0,USD
40537,Scopus Ventures Fund I,18672.0,Scopus Ventures,2017,Venture Capital / Growth Equity,,
37434,JAFCO SV 5,1292.0,JAFCO Group,2017,Venture Capital / Growth Equity,75000000000.0,JPY
37038,Baird Capital Global Fund I,8774.0,Baird Capital,2017,Venture Capital / Growth Equity,310000000.0,USD
37447,Owl Ventures II,15784.0,Owl Ventures,2017,Venture Capital / Growth Equity,185000000.0,USD
41838,Princeville Global II Affiliated Partners,18300.0,Princeville Capital,2017,Venture Capital / Growth Equity,1050000.0,USD
50226,RTP Global Fund II,12737.0,RTP Global,2017,Venture Capital / Growth Equity,200000000.0,USD
37279,NextGen Ventures Fund I,17811.0,NextGen Venture Partners,2017,Venture Capital / Growth Equity,22000000.0,USD
37458,Varsity Healthcare Partners II,15370.0,Varsity Healthcare Partners,2017,Venture Capital / Growth Equity,300000000.0,USD
37033,Vickers Venture Partners Fund V,12909.0,Vickers Venture Partners,2017,Venture Capital / Growth Equity,230000000.0,USD
52863,Drug Royalties Fund II,20152.0,Stone Ridge Asset Management,2017,Venture Capital / Growth Equity,,
46388,Forerunner Builders I,12872.0,Forerunner Ventures,2017,Venture Capital / Growth Equity,,
38195,Alpha Venture Partners Fund II,14929.0,Alpha Partners,2017,Venture Capital / Growth Equity,28000000.0,USD
60027,ACP Special Opportunity Fund,19583.0,American Capital Partners,2017,Venture Capital / Growth Equity,8190000.0,USD
41696,Valleys' Ventures fund,8303.0,Third Security,2017,Venture Capital / Growth Equity,,
38171,KKR Health Care Strategic Growth Fund,5586.0,KKR,2017,Venture Capital / Growth Equity,1450000000.0,USD
59905,WRG SU,19242.0,WestRiver Group,2017,Venture Capital / Growth Equity,2500000.0,USD
45420,Elefund Fastly Fund,18445.0,Elefund,2017,Venture Capital / Growth Equity,,
59867,Plug & Play Umbrella Fund,20339.0,Plug and Play Ventures,2017,Venture Capital / Growth Equity,,
38285,Cherry Tree Fund 2,18092.0,Cherry Tree Investments,2017,Venture Capital / Growth Equity,11000000.0,USD
38288,New Harbor Capital Fund II,14337.0,New Harbor Capital,2017,Venture Capital / Growth Equity,265000000.0,USD
38301,EIV Capital Fund III,9019.0,EIV Capital,2017,Venture Capital / Growth Equity,450000000.0,USD
38310,Adams Street 2017 Venture/Growth Fund,6359.0,Adams Street Partners,2017,Venture Capital / Growth Equity,86420000.0,USD
59904,WRG Entertainment Fund,19242.0,WestRiver Group,2017,Venture Capital / Growth Equity,2000000.0,USD
40459,Velorum Nexus I,18657.0,Velorum Capital,2017,Venture Capital / Growth Equity,,
38280,NextView Ventures III,12445.0,NextView Ventures,2017,Venture Capital / Growth Equity,50000000.0,USD
45421,Elefund Continuity II,18445.0,Elefund,2017,Venture Capital / Growth Equity,,
37341,OCV Fund I,17829.0,OCV Partners,2017,Venture Capital / Growth Equity,200000000.0,USD
37627,Global Maritime Investment Fund II,5687.0,JP Morgan Asset Management,2017,Venture Capital / Growth Equity,480000000.0,USD
41939,Palm Drive Ventures I,18244.0,Palm Drive Capital,2017,Venture Capital / Growth Equity,,
40463,K9 Ventures III,12849.0,K9 Ventures,2017,Venture Capital / Growth Equity,42000000.0,USD
36916,LionBird II,17702.0,LionBird,2017,Venture Capital / Growth Equity,35300000.0,USD
37001,BGV III,15602.0,Benhamou Global Ventures,2017,Venture Capital / Growth Equity,80000000.0,USD
45852,CAVU Venture Partners CCRJ,16915.0,CAVU Venture Partners,2017,Venture Capital / Growth Equity,6490000.0,USD
40546,Viceroy Capital Healthcare,18675.0,Viceroy Venture,2017,Venture Capital / Growth Equity,6920000.0,USD
37504,Haystack Partners I,17879.0,Teamworthy Venture,2017,Venture Capital / Growth Equity,41000000.0,USD
49520,Amasia CIV T2,19371.0,Amasia,2017,Venture Capital / Growth Equity,2500000.0,USD
40545,Linn Grove Angel Fund 3,12725.0,LGI,2017,Venture Capital / Growth Equity,6000000.0,USD
61902,Thornapple River Capital - Venture Fund,20318.0,Thornapple River Capital,2017,Venture Capital / Growth Equity,1240000.0,USD
62008,Mucker A-1,13480.0,Mucker Capital,2017,Venture Capital / Growth Equity,1840000.0,USD
37474,Cultivation Capital Fintech Fund,14303.0,Cultivation Capital,2017,Venture Capital / Growth Equity,50350000.0,USD
36929,Eclipse Fund II,17707.0,Eclipse,2017,Venture Capital / Growth Equity,183780000.0,USD
40473,BIOS Fund I,18662.0,Steelhead Capital Management,2017,Venture Capital / Growth Equity,22820000.0,USD
36930,GSV Ventures I,17708.0,GSV Ventures,2017,Venture Capital / Growth Equity,97000000.0,USD
60159,Leerink Transformation Partners Strategic Fund,20392.0,Transformation Capital,2017,Venture Capital / Growth Equity,5000000.0,USD
37506,Okapi Ventures III,8648.0,Okapi Venture Capital,2017,Venture Capital / Growth Equity,30500000.0,USD
61538,Refinery Venture Fund I,22479.0,Refinery Ventures,2017,Venture Capital / Growth Equity,10730000.0,USD
41908,Vast Ventures Phosphorus,15128.0,Vast Ventures,2017,Venture Capital / Growth Equity,987750.0,USD
41906,Vast Ventures Transit II,15128.0,Vast Ventures,2017,Venture Capital / Growth Equity,450000.0,USD
45446,Envest Capital QP,11373.0,Envest Capital Partners,2017,Venture Capital / Growth Equity,32000000.0,USD
40529,IVP XVI,6546.0,IVP,2017,Venture Capital / Growth Equity,1500000000.0,USD
39750,CircleUp Growth Partners Fund I,15959.0,CircleUp,2017,Venture Capital / Growth Equity,125000000.0,USD
37184,Darwin Venture Capital Fund-of-Funds IV,1721.0,Darwin Ventures,2017,Venture Capital / Growth Equity,100000000.0,USD
36788,ICONIQ Strategic Partners III,15736.0,ICONIQ Capital,2017,Venture Capital / Growth Equity,1120000000.0,USD
40525,Technology Impact Fund,18670.0,Capricorn Investment Group,2017,Venture Capital / Growth Equity,,
45492,ATW Master Fund II,18477.0,ATW Partners,2017,Venture Capital / Growth Equity,,
40523,1confirmation Fund,18669.0,1confirmation,2017,Venture Capital / Growth Equity,26000000.0,USD
37023,Cantos Ventures I,17729.0,Cantos Ventures,2017,Venture Capital / Growth Equity,4500000.0,USD
37257,Versant Venture Capital VI,6733.0,Versant Ventures,2017,Venture Capital / Growth Equity,400000000.0,USD
40474,BIOS Fund II,18662.0,Steelhead Capital Management,2017,Venture Capital / Growth Equity,4850000.0,USD
37584,Tillridge Global Agribusiness Partners II,17884.0,Tillridge Global Agribusiness Partners,2017,Venture Capital / Growth Equity,375210000.0,USD
37249,Afore Capital,17796.0,Afore Capital,2017,Venture Capital / Growth Equity,47000000.0,USD
33997,Scale Up Ventures Fund,16723.0,ScaleUp Ventures,2017,Venture Capital / Growth Equity,106000000.0,CAD
60160,Leerink Transformation Investors I,20392.0,Transformation Capital,2017,Venture Capital / Growth Equity,,
38391,Camber Creek Fund VI,18123.0,Camber Creek,2017,Venture Capital / Growth Equity,31000000.0,USD
37988,Anzu Industrial Capital Partners,18020.0,Anzu Partners,2017,Venture Capital / Growth Equity,128000000.0,USD
37991,Bain Capital Life Sciences Fund,6389.0,Bain Capital,2017,Venture Capital / Growth Equity,720000000.0,USD
37994,PivotNorth Fund III,14522.0,PivotNorth Capital,2017,Venture Capital / Growth Equity,35000000.0,USD
37997,Playground Ventures II,16700.0,Playground Global,2017,Venture Capital / Growth Equity,505000000.0,USD
38060,Gobi Fund III US,7128.0,Gobi Partners,2017,Venture Capital / Growth Equity,125000000.0,USD
38061,NRD Partners II,18041.0,NRD Capital,2017,Venture Capital / Growth Equity,104500000.0,USD
60609,Breakout Ventures Fund,18425.0,Breakout Ventures,2017,Venture Capital / Growth Equity,60100000.0,USD
60533,Entrée Capital Global Fund II,21698.0,Entrée Capital,2017,Venture Capital / Growth Equity,100000000.0,USD
38079,Access Venture Partners IV,12300.0,Access Venture Partners,2017,Venture Capital / Growth Equity,45000000.0,USD
46328,CB-D Ribbit Opportunity I,13212.0,Ribbit Capital,2017,Venture Capital / Growth Equity,8420000.0,USD
38081,Radian Capital Partners,18044.0,Radian Capital,2017,Venture Capital / Growth Equity,150000000.0,USD
40779,H Capital IV,16928.0,H Capital,2017,Venture Capital / Growth Equity,,
40390,Merus Capital Expansion Fund III,8701.0,Merus Capital,2017,Venture Capital / Growth Equity,,
38095,EnCap Energy Capital Fund XI,6473.0,EnCap Investments,2017,Venture Capital / Growth Equity,7000000000.0,USD
36779,The Radicle Fund,16597.0,Finistere Ventures,2017,Venture Capital / Growth Equity,6000000.0,USD
40564,ATW Fund II,18477.0,ATW Partners,2017,Venture Capital / Growth Equity,,
49954,DTCP Portfolio Fund,1455.0,DTCP,2017,Venture Capital / Growth Equity,,
34088,GreatPoint Ventures Innovation Fund,16755.0,GreatPoint Ventures,2017,Venture Capital / Growth Equity,199000000.0,USD
43125,Azure III Bouqs Growth Fund,12841.0,Azure Capital Partners,2017,Venture Capital / Growth Equity,925000.0,USD
43146,Ten Eleven Growth Fund II,17431.0,Ten Eleven Ventures,2017,Venture Capital / Growth Equity,140000000.0,USD
40665,JOG Limited Partnership No. VI Opportunity Fund,7714.0,Carbon Infrastructure Partners,2017,Venture Capital / Growth Equity,15000000.0,CAD
34794,Hatteras Venture Partners V,7364.0,Hatteras Venture Partners,2017,Venture Capital / Growth Equity,150000000.0,USD
34339,Quadrille Technologies III,16807.0,Quadrille Capital,2017,Venture Capital / Growth Equity,135000000.0,EUR
40401,March Capital Opportunity Fund II,15748.0,March Capital,2017,Venture Capital / Growth Equity,145350000.0,USD
34413,Sino-French Innovation Fund,5495.0,Cathay Capital Private Equity,2017,Venture Capital / Growth Equity,287500000.0,EUR
34544,Newark Venture Partners Fund,16853.0,Newark Venture Partners,2017,Venture Capital / Growth Equity,44000000.0,USD
34545,Phoenix Venture Partners II,16854.0,Phoenix Venture Partners,2017,Venture Capital / Growth Equity,63500000.0,USD
49642,Tusk Venture Partners I,19393.0,Tusk Ventures,2017,Venture Capital / Growth Equity,36000000.0,USD
34650,Trident Capital Cybersecurity Fund I,6715.0,Trident Capital,2017,Venture Capital / Growth Equity,300000000.0,USD
42226,Linse Capital CP IV,17906.0,Linse Capital,2017,Venture Capital / Growth Equity,25480000.0,USD
34342,Adams Street Partners Venture/Growth Fund VI,6359.0,Adams Street Partners,2017,Venture Capital / Growth Equity,232770000.0,USD
34539,Maven Ventures Fund II,13730.0,Maven Ventures,2017,Venture Capital / Growth Equity,18000000.0,USD
40403,Silicon Valley Data Capital Fund,18647.0,Silicon Valley Data Capital,2017,Venture Capital / Growth Equity,60000000.0,USD
60843,Thayer Ventures Affiliates Fund III,13456.0,Thayer Ventures,2017,Venture Capital / Growth Equity,7750000.0,USD
61280,Makers Fund I,22941.0,Makers Fund,2017,Venture Capital / Growth Equity,200000000.0,USD
59026,Portfolia Enterprise Fund,20314.0,Portfolia,2017,Venture Capital / Growth Equity,502500.0,USD
38454,Skytree Capital Partners I,18150.0,Skytree Capital Partners,2017,Venture Capital / Growth Equity,,
38449,Sands Capital Private Growth BB Fund,17559.0,Sands Capital,2017,Venture Capital / Growth Equity,11210000.0,USD
59036,AITV Fashion,16697.0,Sway Ventures,2017,Venture Capital / Growth Equity,5620000.0,USD
59076,Chariot of Helios Opportunities Fund,14055.0,Lemnos Labs,2017,Venture Capital / Growth Equity,,
59095,Techstars Impact 2018,14977.0,Techstars,2017,Venture Capital / Growth Equity,6670000.0,USD
59025,Portfolia Consumer Fund,20314.0,Portfolia,2017,Venture Capital / Growth Equity,502000.0,USD
38423,Growth Street Partners I,18139.0,Growth Street Partners,2017,Venture Capital / Growth Equity,70000000.0,USD
38415,Digitalis Venture Capital Fund,18136.0,Digitalis Ventures,2017,Venture Capital / Growth Equity,,
38407,Streamlined Ventures II,14329.0,Streamlined Ventures,2017,Venture Capital / Growth Equity,50000000.0,USD
40786,Salesforce Impact Fund,16021.0,Salesforce Ventures,2017,Venture Capital / Growth Equity,50000000.0,USD
38399,Embark Ventures,18129.0,Embark Ventures,2017,Venture Capital / Growth Equity,45000000.0,USD
50715,Caffeinated Capital Bosu SPV,14250.0,Caffeinated Capital,2017,Venture Capital / Growth Equity,2130000.0,USD
38396,Fintech Collective Fund II,18127.0,FinTech Collective,2017,Venture Capital / Growth Equity,93800000.0,USD
38416,Samsung NEXT Fund,13610.0,Samsung Electronics,2017,Venture Capital / Growth Equity,150000000.0,USD
59558,Techstars Chicago 2017,14977.0,Techstars,2017,Venture Capital / Growth Equity,3200000.0,USD
40370,Elevate Innovation Partners Fund I,18643.0,Elevate Innovation Partners,2017,Venture Capital / Growth Equity,35000000.0,USD
40457,Quest Venture Partners III,15162.0,Quest Venture Partners,2017,Venture Capital / Growth Equity,,
37642,Bowery Capital II,14102.0,Bowery Capital,2017,Venture Capital / Growth Equity,60000000.0,USD
46060,Altos Woowa,10782.0,Altos Ventures,2017,Venture Capital / Growth Equity,,
37671,Mosaik Fund II,15517.0,Mosaik Partners,2017,Venture Capital / Growth Equity,24260000.0,USD
37741,Fitz Gate Ventures,17927.0,Fitz Gate Ventures,2017,Venture Capital / Growth Equity,10000000.0,USD
61056,Growth Fund III,7068.0,Zouk Capital,2017,Venture Capital / Growth Equity,30000000.0,EUR
41716,3one4 Capital Fund - Scheme II,18831.0,3one4 Capital,2017,Venture Capital / Growth Equity,2500000000.0,INR
40371,GC VR Gaming Tracker Fund,18644.0,Tracker,2017,Venture Capital / Growth Equity,15600000.0,USD
41778,CAVU Venture Partners VP,16915.0,CAVU Venture Partners,2017,Venture Capital / Growth Equity,5000000.0,USD
40411,Lead Edge Partners Opportunity XV,15336.0,Lead Edge Capital,2017,Venture Capital / Growth Equity,9650000.0,USD
37796,KEEN Venture Partners Fund,17972.0,KEEN Venture Partners,2017,Venture Capital / Growth Equity,120000000.0,EUR
40406,Laconia Capital Group II,18648.0,Laconia Capital Group,2017,Venture Capital / Growth Equity,10260000.0,USD
46199,Casa Verde Capital SPV V,16792.0,Casa Verde Capital,2017,Venture Capital / Growth Equity,200000.0,USD
