,fund_id,fund_name,fm_id,strategy,sector,region,country,target_fund_size_amt,target_fund_size_currency,fund_size_amt,fund_currency,status,stage,vintage_year,open_date
3731,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,TMT,Latin America,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3732,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,TMT,Central/Eastern Europe,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3733,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,TMT,Middle East/Africa,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3734,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,TMT,Asia-Pacific,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3735,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,Diversified,North America,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3736,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,Diversified,Western Europe,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3737,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,Diversified,Latin America,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3738,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,Diversified,Central/Eastern Europe,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3739,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,Diversified,Middle East/Africa,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3740,57369,Performance Venture Capital V,2043,Fund of Funds / Co-Investment,Diversified,Asia-Pacific,,,,131300000.0,USD,Currently Investing,2nd Close,2021,2021-3
3741,57372,Generate Capital Fund II (open-ended),20579,Buyout / Corporate Private Equity,Clean Tech / Renewable,North America,,,,2000000000.0,USD,Currently Investing,1st Close,2021,2021-0
3742,57372,Generate Capital Fund II (open-ended),20579,Buyout / Corporate Private Equity,Energy / Oil & Gas,North America,,,,2000000000.0,USD,Currently Investing,1st Close,2021,2021-0
3743,57372,Generate Capital Fund II (open-ended),20579,Buyout / Corporate Private Equity,Transport,North America,,,,2000000000.0,USD,Currently Investing,1st Close,2021,2021-0
3744,57373,RRE Ventures VIII,7424,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2021,2021-0
3745,57379,Tactical Credit Opportunity Fund,5838,Mezzanine / Debt,Diversified,North America,,,,460000000.0,USD,Currently Investing,1st Close,2020,2020-10
3746,57379,Tactical Credit Opportunity Fund,5838,Mezzanine / Debt,Diversified,Central/Eastern Europe,,,,460000000.0,USD,Currently Investing,1st Close,2020,2020-10
3747,57379,Tactical Credit Opportunity Fund,5838,Mezzanine / Debt,Diversified,Western Europe,,,,460000000.0,USD,Currently Investing,1st Close,2020,2020-10
3748,57379,Tactical Credit Opportunity Fund,5838,Mezzanine / Debt,Diversified,Asia-Pacific,,,,460000000.0,USD,Currently Investing,1st Close,2020,2020-10
3749,57379,Tactical Credit Opportunity Fund,5838,Mezzanine / Debt,Diversified,Latin America,,,,460000000.0,USD,Currently Investing,1st Close,2020,2020-10
3750,57379,Tactical Credit Opportunity Fund,5838,Mezzanine / Debt,Diversified,Middle East/Africa,,,,460000000.0,USD,Currently Investing,1st Close,2020,2020-10
3751,57388,Marathon Healthcare Finance Fund,4928,Mezzanine / Debt,Healthcare,North America,,,,272290000.0,USD,Currently Investing,1st Close,2021,2021-7
3752,57392,Elevate Future Fund,17015,Buyout / Corporate Private Equity,Industrials,North America,,120000000.0,USD,,,Launched,,2021,2021-7
3753,57392,Elevate Future Fund,17015,Buyout / Corporate Private Equity,TMT,North America,,120000000.0,USD,,,Launched,,2021,2021-7
3754,57396,Ares Special Opportunities Fund II,6844,Mezzanine / Debt,Diversified,Western Europe,,4000000000.0,USD,4900000000.0,USD,Currently Investing,3rd Close,2021,2021-5
3755,57396,Ares Special Opportunities Fund II,6844,Mezzanine / Debt,Diversified,North America,,4000000000.0,USD,4900000000.0,USD,Currently Investing,3rd Close,2021,2021-5
3756,57398,Magnify Ventures I,22283,Venture Capital / Growth Equity,Diversified,North America,United States,50000000.0,USD,,,Launched,,2021,2021-7
3757,57410,Sky9 Capital Fund V,18915,Venture Capital / Growth Equity,TMT,Asia-Pacific,China,,,40000000.0,USD,Launched,,2021,2021-7
3758,57410,Sky9 Capital Fund V,18915,Venture Capital / Growth Equity,TMT,North America,China,,,40000000.0,USD,Launched,,2021,2021-7
3759,57423,Level Equity Growth Partners V,11390,Venture Capital / Growth Equity,Business Services,North America,,650000000.0,USD,30000000.0,USD,Launched,,2021,2021-7
3760,57423,Level Equity Growth Partners V,11390,Venture Capital / Growth Equity,TMT,North America,,650000000.0,USD,30000000.0,USD,Launched,,2021,2021-7
3761,57424,Level Equity Opportunities Fund 2021,11390,Venture Capital / Growth Equity,Business Services,North America,,250000000.0,USD,20000000.0,USD,Launched,,2021,2021-7
3762,57424,Level Equity Opportunities Fund 2021,11390,Venture Capital / Growth Equity,TMT,North America,,250000000.0,USD,20000000.0,USD,Launched,,2021,2021-7
3763,57426,AssuredIM GLS Fund,13150,Mezzanine / Debt,TMT,Western Europe,United States,,,,,Launched,,2021,2021-7
3764,57426,AssuredIM GLS Fund,13150,Mezzanine / Debt,TMT,North America,United States,,,,,Launched,,2021,2021-7
3765,57435,Sway Ventures FinTech Fund I,16697,Venture Capital / Growth Equity,Financial Services,North America,United States,60000000.0,USD,,,Launched,,2021,2021-7
3766,57435,Sway Ventures FinTech Fund I,16697,Venture Capital / Growth Equity,TMT,North America,United States,60000000.0,USD,,,Launched,,2021,2021-7
3767,57436,Adams Street Co-Investment Fund V,6359,Fund of Funds / Co-Investment,Diversified,Western Europe,,,,,,Launched,,2021,2021-0
3768,57436,Adams Street Co-Investment Fund V,6359,Fund of Funds / Co-Investment,Diversified,Central/Eastern Europe,,,,,,Launched,,2021,2021-0
3769,57436,Adams Street Co-Investment Fund V,6359,Fund of Funds / Co-Investment,Diversified,North America,,,,,,Launched,,2021,2021-0
3770,57461,Accolade Partners F,2790,Fund of Funds / Co-Investment,Healthcare,North America,United States,,,,,Launched,,2021,2021-8
3771,57461,Accolade Partners F,2790,Fund of Funds / Co-Investment,TMT,North America,United States,,,,,Launched,,2021,2021-8
3772,57462,FullCycle Climate Partners,14773,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,,250000000.0,USD,,,Currently Investing,1st Close,2021,2021-0
3773,57463,New Summit Impact Fund III,19307,Buyout / Corporate Private Equity,Energy / Oil & Gas,North America,,100000000.0,USD,20000000.0,USD,Currently Investing,1st Close,2021,2021-7
3774,57463,New Summit Impact Fund III,19307,Buyout / Corporate Private Equity,Agribusiness,North America,,100000000.0,USD,20000000.0,USD,Currently Investing,1st Close,2021,2021-7
3775,57464,PCA Opportunities Fund 2022,11995,Fund of Funds / Co-Investment,Biotech / Life Science,Western Europe,,,,,,Launched,,2021,2021-7
3776,57464,PCA Opportunities Fund 2022,11995,Fund of Funds / Co-Investment,Biotech / Life Science,North America,,,,,,Launched,,2021,2021-7
3777,57464,PCA Opportunities Fund 2022,11995,Fund of Funds / Co-Investment,Diversified,Western Europe,,,,,,Launched,,2021,2021-7
3778,57464,PCA Opportunities Fund 2022,11995,Fund of Funds / Co-Investment,Diversified,North America,,,,,,Launched,,2021,2021-7
3779,57466,Left Lane Capital Partners Co-Invest,20637,Fund of Funds / Co-Investment,TMT,North America,,,,,,Launched,,2021,2021-7
3780,57467,Lowercarbon N2O 333.9 Opportunity Fund,22298,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,United States,,,,,Launched,,2021,2021-7
3781,57481,Agent Capital Fund II,18416,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,100000000.0,USD,59550000.0,USD,Currently Investing,2nd Close,2021,2021-5
3782,57481,Agent Capital Fund II,18416,Venture Capital / Growth Equity,Healthcare,North America,United States,100000000.0,USD,59550000.0,USD,Currently Investing,2nd Close,2021,2021-5
3783,57482,Cormorant Private Healthcare Fund IV,17291,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,400000000.0,USD,321890000.0,USD,Launched,,2021,2021-7
3784,57482,Cormorant Private Healthcare Fund IV,17291,Venture Capital / Growth Equity,Healthcare,North America,United States,400000000.0,USD,321890000.0,USD,Launched,,2021,2021-7
3785,57489,KKR Core Platform II,5586,Buyout / Corporate Private Equity,Diversified,North America,,16000000000.0,USD,12000000000.0,USD,Currently Investing,2nd Close,2021,2021-6
3786,57491,Graph Ventures SPV 1,22301,Venture Capital / Growth Equity,Diversified,North America,United States,10000000.0,USD,,,Launched,,2021,2021-7
3787,57500,Eurazeo China Acceleration Fund,11,Buyout / Corporate Private Equity,Diversified,North America,,1000000000.0,EUR,400000000.0,EUR,Currently Investing,1st Close,2021,2021-4
3788,57500,Eurazeo China Acceleration Fund,11,Buyout / Corporate Private Equity,Diversified,Western Europe,,1000000000.0,EUR,400000000.0,EUR,Currently Investing,1st Close,2021,2021-4
3789,57504,Boom Capital Fund II,18314,Venture Capital / Growth Equity,TMT,North America,United States,20000000.0,USD,,,Launched,,2021,2020-0
3790,57506,SVB SIF-Ascension,8175,Buyout / Corporate Private Equity,Diversified,North America,,150000000.0,USD,30000000.0,USD,Currently Investing,1st Close,2021,2021-4
3791,57510,Bracket Capital II - Bird,20833,Venture Capital / Growth Equity,Diversified,North America,United States,,,25730000.0,USD,Currently Investing,1st Close,2021,2021-2
3792,57511,Pomp Bracket Digital Assets III,20833,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2021,2021-6
3793,57512,Bracket Capital Digital Asset Management,20833,Venture Capital / Growth Equity,TMT,North America,United States,,,,,Launched,,2020,2020-0
3794,57513,L'Attitude Ventures II,22303,Venture Capital / Growth Equity,Diversified,North America,United States,100000000.0,USD,,,Launched,,2021,2021-7
3795,57518,Longevity Vision Fund II,22304,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,200000000.0,USD,50000000.0,USD,Launched,,2021,2021-7
3796,57518,Longevity Vision Fund II,22304,Venture Capital / Growth Equity,Healthcare,North America,United States,200000000.0,USD,50000000.0,USD,Launched,,2021,2021-7
3797,57518,Longevity Vision Fund II,22304,Venture Capital / Growth Equity,TMT,North America,United States,200000000.0,USD,50000000.0,USD,Launched,,2021,2021-7
3798,57521,Root Ventures III,16415,Venture Capital / Growth Equity,TMT,North America,,150000000.0,USD,,,Launched,,2021,2021-8
3799,57522,Catalio Credit Opportunities Fund I,21505,Mezzanine / Debt,Biotech / Life Science,North America,,200000000.0,USD,,,Launched,,2021,2021-8
3800,57537,Berkeley Catalyst Fund II,18277,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,50000000.0,USD,,,Launched,,2021,2021-7
3801,57541,Brown Venture Group Fund I,22310,Venture Capital / Growth Equity,TMT,North America,United States,50000000.0,USD,16800000.0,USD,Launched,,2020,2020-6
3802,57544,Bling Capital Opportunities Fund,19497,Venture Capital / Growth Equity,Diversified,North America,,,,30000000.0,USD,Currently Investing,1st Close,2019,2019-11
3803,57547,Generation Food Fund I,21041,Venture Capital / Growth Equity,Consumer Goods,North America,United States,250000000.0,USD,,,Launched,,2021,2021-1
3804,57547,Generation Food Fund I,21041,Venture Capital / Growth Equity,TMT,North America,United States,250000000.0,USD,,,Launched,,2021,2021-1
3805,57547,Generation Food Fund I,21041,Venture Capital / Growth Equity,Agribusiness,North America,United States,250000000.0,USD,,,Launched,,2021,2021-1
3806,57548,Generation Food Rural Partners Fund,21041,Venture Capital / Growth Equity,Consumer Goods,North America,United States,125000000.0,USD,,,Launched,,2021,2021-1
3807,57548,Generation Food Rural Partners Fund,21041,Venture Capital / Growth Equity,Agribusiness,North America,United States,125000000.0,USD,,,Launched,,2021,2021-1
3808,57549,Vivalto Capital,22314,Buyout / Corporate Private Equity,Healthcare,Central/Eastern Europe,,,,450000000.0,EUR,Currently Investing,1st Close,2021,2021-7
3809,57549,Vivalto Capital,22314,Buyout / Corporate Private Equity,Healthcare,Western Europe,,,,450000000.0,EUR,Currently Investing,1st Close,2021,2021-7
3810,57549,Vivalto Capital,22314,Buyout / Corporate Private Equity,Healthcare,North America,,,,450000000.0,EUR,Currently Investing,1st Close,2021,2021-7
3811,57552,BSV Fund VIII,18368,Venture Capital / Growth Equity,Healthcare,North America,Canada,,,10490000.0,USD,Currently Investing,1st Close,2021,2021-7
3812,57552,BSV Fund VIII,18368,Venture Capital / Growth Equity,Healthcare,North America,United States,,,10490000.0,USD,Currently Investing,1st Close,2021,2021-7
3813,57552,BSV Fund VIII,18368,Venture Capital / Growth Equity,TMT,North America,Canada,,,10490000.0,USD,Currently Investing,1st Close,2021,2021-7
3814,57552,BSV Fund VIII,18368,Venture Capital / Growth Equity,TMT,North America,United States,,,10490000.0,USD,Currently Investing,1st Close,2021,2021-7
3815,57565,Cultivation Twain Seed Fund II,14303,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,12800000.0,USD,,,Launched,,2021,2021-8
3816,57567,Generation IM Long-Term Equity Fund,8589,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,United States,,,80960000.0,USD,Currently Investing,1st Close,2021,2021-7
3817,57567,Generation IM Long-Term Equity Fund,8589,Venture Capital / Growth Equity,Clean Tech / Renewable,Western Europe,United States,,,80960000.0,USD,Currently Investing,1st Close,2021,2021-7
3818,57576,Evergreen Ventures Income Fund,20941,Venture Capital / Growth Equity,Diversified,North America,United States,200000000.0,USD,74750000.0,USD,Launched,,2021,2021-6
3819,57585,Strategic Capital,7913,Buyout / Corporate Private Equity,Diversified,North America,,,,316600000.0,USD,Currently Investing,1st Close,2021,2021-0
3820,57586,Cassius Family SR,19616,Venture Capital / Growth Equity,Consumer Goods,North America,United States,10700000.0,USD,,,Launched,,2021,2021-6
3821,57586,Cassius Family SR,19616,Venture Capital / Growth Equity,TMT,North America,United States,10700000.0,USD,,,Launched,,2021,2021-6
3822,57588,Accelerator Fund IV,12743,Venture Capital / Growth Equity,TMT,North America,United States,,,17000000.0,USD,Currently Investing,1st Close,2021,2021-7
3823,57593,Diversified Private Equity Investors VII,1626,Secondaries,TMT,North America,United States,,,,,Launched,,2021,2021-8
3824,57595,Black Jaguar Ventures I,22322,Venture Capital / Growth Equity,Financial Services,North America,United States,,,8510000.0,USD,Launched,,2020,2020-11
3825,57595,Black Jaguar Ventures I,22322,Venture Capital / Growth Equity,TMT,North America,United States,,,8510000.0,USD,Launched,,2020,2020-11
3826,57595,Black Jaguar Ventures I,22322,Venture Capital / Growth Equity,Diversified,North America,United States,,,8510000.0,USD,Launched,,2020,2020-11
3827,57596,Elevian PML SPV 1,19330,Venture Capital / Growth Equity,Biotech / Life Science,North America,United States,,,2280000.0,USD,Currently Investing,1st Close,2021,2021-7
3828,57597,Alpha Edison Westwood VII,19681,Venture Capital / Growth Equity,TMT,North America,United States,,,4230000.0,USD,Launched,,2021,2021-8
3829,57598,Contour Opportunity Fund III,12421,Venture Capital / Growth Equity,TMT,North America,,100000000.0,USD,20000000.0,USD,Currently Investing,1st Close,2021,2021-3
3830,57599,Voyager Partners Fund I,22323,Venture Capital / Growth Equity,Clean Tech / Renewable,Western Europe,United States,,,100000000.0,USD,Launched,,2021,2021-7
3831,57599,Voyager Partners Fund I,22323,Venture Capital / Growth Equity,Clean Tech / Renewable,North America,United States,,,100000000.0,USD,Launched,,2021,2021-7
3832,57599,Voyager Partners Fund I,22323,Venture Capital / Growth Equity,Energy / Oil & Gas,Western Europe,United States,,,100000000.0,USD,Launched,,2021,2021-7
3833,57599,Voyager Partners Fund I,22323,Venture Capital / Growth Equity,Energy / Oil & Gas,North America,United States,,,100000000.0,USD,Launched,,2021,2021-7
3834,57599,Voyager Partners Fund I,22323,Venture Capital / Growth Equity,Transport,Western Europe,United States,,,100000000.0,USD,Launched,,2021,2021-7
3835,57599,Voyager Partners Fund I,22323,Venture Capital / Growth Equity,Transport,North America,United States,,,100000000.0,USD,Launched,,2021,2021-7
3836,57601,KSL Capital Partners COTO Co-Invest I,7906,Mezzanine / Debt,Healthcare,North America,,,,100000000.0,USD,Launched,,2021,2021-6
3837,57601,KSL Capital Partners COTO Co-Invest I,7906,Mezzanine / Debt,Leisure,North America,,,,100000000.0,USD,Launched,,2021,2021-6
3838,57602,KSL Tactical Opportunities Fund I,7906,Mezzanine / Debt,Leisure,North America,,,,250000000.0,USD,Launched,,2021,2021-6
