ID,Name,FundManager,FundManagerID,Strategy,Region,Sector,VintageYear,YearOpened,MonthsOpened,TargetSize,Currency
56561,Agya Ventures Fund,Agya Ventures,22169,Venture Capital / Growth Equity,North America,TMT,2020,2020,12,50000000.0,USD
56562,"Capstone Commonwealth Fund, LP","CapStone Group, LLC",9400,Other,Latin America / Western Europe / North America / Middle East/Africa / Asia-Pacific / Central/Eastern Europe,Diversified,2021,2021,6,,
56569,TheVentureCity Fund II,TheVentureCity,18765,Venture Capital / Growth Equity,North America / Central/Eastern Europe / Western Europe / Latin America / Middle East/Africa,Financial Services / Business Services / TMT,2021,2021,4,100000000.0,USD
56572,Banneker (Dairy.com) Investors,Banneker Partners,20374,Buyout / Corporate Private Equity,North America,TMT,2019,2019,6,,
56574,Leeds Illuminate Global Fund III,Leeds Equity Partners,7298,Buyout / Corporate Private Equity,North America,Other,2021,2021,3,20000000.0,USD
56582,Spur Ventures VII,Spur Capital Partners,1706,Fund of Funds / Co-Investment,North America,TMT,2021,2021,3,200000000.0,USD
56591,Ventures Fund I,Academy Investor Network,22187,Venture Capital / Growth Equity,North America,TMT,2020,2020,3,50000000.0,USD
56594,TPG Rise Climate Fund,TPG,6701,Venture Capital / Growth Equity,North America,Clean Tech / Renewable / Industrials / Manufacturing / Transport,2021,2021,6,7000000000.0,USD
56595,Golding Buyout Co-Investment 2020,Golding Capital Partners,1333,Fund of Funds / Co-Investment,North America / Western Europe,Diversified,2021,2020,0,,
56597,Circulate Capital Ocean Fund I-B,Circulate Capital,19864,Venture Capital / Growth Equity,Asia-Pacific / Western Europe / North America / Latin America,Clean Tech / Renewable / TMT / Other,2021,2021,5,50000000.0,USD
56600,3Spoke Capital - GOT001-01,3Spoke,20205,Venture Capital / Growth Equity,North America,TMT,2019,2019,7,2230000.0,USD
56603,3Spoke Capital - 5SU001-02,3Spoke,20205,Venture Capital / Growth Equity,North America,TMT,2021,2021,4,,
56605,Fiera Enhanced Private Debt Fund,Fiera Capital,6022,Venture Capital / Growth Equity,North America,Diversified,2021,2021,0,300000000.0,CAD
56608,Dover Street X Feeder Fund,HarbourVest Partners,6523,Secondaries,North America,Financial Services / Clean Tech / Renewable / Industrials / Business Services / TMT,2020,2020,3,,
56610,Deerpath Capital VI,Deerpath Capital Management,14176,Mezzanine / Debt,North America,Energy / Oil & Gas / Healthcare / Business Services / TMT,2021,2021,9,1500000000.0,USD
56615,RX Sidecar III,Persistence Capital Partners,12667,Buyout / Corporate Private Equity,North America,Healthcare,2020,2020,11,75000000.0,USD
56618,Fin VC Horizons II,Fin Venture Capital,19866,Venture Capital / Growth Equity,North America,TMT,2021,2021,4,,
56622,KKR Global Impact Fund II,KKR,5586,Venture Capital / Growth Equity,North America / Western Europe / Asia-Pacific,Diversified,2021,2021,6,,
56624,Digital Alpha Overflow Fund 2,Digital Alpha Advisors,18460,Venture Capital / Growth Equity,North America,TMT,2021,2020,0,,
56628,Glendower Capital Strategic Partnership,Glendower Capital,18631,Secondaries,North America / Western Europe,Diversified,2021,2021,6,,
56629,MGG SF Evergreen Unlevered Fund 2020,MGG Investment Group,17630,Mezzanine / Debt,North America,Diversified,2020,2020,8,,
56642,Cordiant VIII Agriculture,Cordiant Capital,11596,Mezzanine / Debt,North America / Western Europe / Latin America / Central/Eastern Europe / Middle East/Africa / Asia-Pacific,Agribusiness,2020,2019,0,150000000.0,USD
56644,Entrepreneur First (Global) II,Entrepreneur First,19334,Venture Capital / Growth Equity,Asia-Pacific / Middle East/Africa / Latin America / Central/Eastern Europe / North America / Western Europe,TMT,2021,2021,5,,
56647,Saluda Grade Alternative Lending & Fintech Growth Fund I,Saluda Grade Ventures,20177,Venture Capital / Growth Equity,North America,Financial Services / TMT,2019,2019,5,,
56653,Yellow Point Equity Partners V,Yellow Point Equity Partners,22195,Buyout / Corporate Private Equity,North America,Consumer Goods / Retail,2021,2021,5,,
56660,Crosstimbers Opportunity Fund II,Crosstimbers Capital Group,18443,Venture Capital / Growth Equity,North America,Diversified,2021,2020,0,,
56662,Portfolio Advisors Secondary Fund VI,Portfolio Advisors,1013,Secondaries,North America / Western Europe / Asia-Pacific,Diversified,2019,2019,11,500000000.0,USD
56663,YCCG21,Y Combinator,14195,Venture Capital / Growth Equity,North America,TMT,2021,2021,6,,
56664,TTV SA Opportunity Investment Fund,TTV Capital,14520,Venture Capital / Growth Equity,North America,Financial Services / TMT,2021,2021,6,,
56670,Patriot Financial Partners IV,Patriot Financial Partners,14595,Buyout / Corporate Private Equity,North America,Financial Services,2021,2021,5,300000000.0,USD
56681,Canyon CLO Fund III,Canyon CLO Advisors,19176,Mezzanine / Debt,North America,Diversified,2021,2021,8,,
56683,Brandywine Private Equity Partners (2021),Brandywine Trust Group,3596,Fund of Funds / Co-Investment,North America,Diversified,2021,2020,0,,
56685,Foundation Capital Leadership Fund III,Foundation Capital,6495,Venture Capital / Growth Equity,North America,Consumer Goods / Clean Tech / Renewable / TMT / Diversified,2021,2021,6,300000000.0,USD
56699,Horizon Environment and Climate Solutions I,Goldman Sachs Asset Management,954,Venture Capital / Growth Equity,Western Europe / Middle East/Africa / Latin America / North America / Central/Eastern Europe / Asia-Pacific,Clean Tech / Renewable / Agribusiness,2021,2021,3,1000000000.0,USD
56700,GoldenTree Distressed Fund IV,GoldenTree Asset Management,17570,Mezzanine / Debt,Middle East/Africa / Central/Eastern Europe / Asia-Pacific / Western Europe / Latin America / North America,Diversified,2021,2021,7,,
56704,Financial Services & Technologies Fund,Ethos Invest,22201,Buyout / Corporate Private Equity,Asia-Pacific / North America / Central/Eastern Europe / Middle East/Africa / Western Europe,Financial Services / TMT,2021,2021,6,1000000000.0,GBP
56707,ReAlign Investment II,Cordatus Capital,20877,Buyout / Corporate Private Equity,North America,Consumer Goods / Energy / Oil & Gas / Healthcare / Industrials / Manufacturing / TMT,2020,2020,5,7630000.0,USD
56709,Sycamore Tree CLO Fund,Sycamore Tree Capital Partners,21679,Mezzanine / Debt,North America,Diversified,2021,2021,1,,
56712,Cold Bore Capital Fund II (AI),Cold Bore Capital,20735,Buyout / Corporate Private Equity,North America,TMT,2021,2021,2,,
56714,Vistara Technology Growth Fund IV,Vistara Growth,16757,Mezzanine / Debt,North America,TMT,2021,2021,6,,
56716,Anzu Industrial Capital Partners III,Anzu Partners,18020,Venture Capital / Growth Equity,North America,Biotech / Life Science / Industrials / Manufacturing / TMT,2021,2021,7,300000000.0,USD
56719,Blackrock Securitized Investors,BlackRock,867,Mezzanine / Debt,North America,Diversified,2020,2020,6,1000000000.0,USD
56728,Sixth Street Opportunities Partners V,Sixth Street,19637,Mezzanine / Debt,North America,Diversified,2021,2021,6,3500000000.0,USD
56730,GHK Smokey Co-Investment Vehicle,GHK Capital Partners,20235,Fund of Funds / Co-Investment,North America,Industrials,2021,2021,6,101000000.0,USD
56732,Performance Regent 2021 Core Fund,Performance Equity Management,2043,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,5,,
56735,Performance Regent 2021 Overage Fund,Performance Equity Management,2043,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,5,,
56736,Performance IOOF Co-Investment Fund,Performance Equity Management,2043,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,6,,
56739,Riverstone Ventures I,Riverstone Holdings,8459,Venture Capital / Growth Equity,North America,Diversified,2021,2021,6,10000000.0,USD
56741,NovaQuest Private Equity Fund II,NovaQuest Capital Management,11727,Buyout / Corporate Private Equity,North America,Healthcare,2021,2021,6,,
56748,Union Capital Equity Partners III,Union Capital,17905,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,6,,
56761,Red Arts Capital Opportunity Fund I,Red Arts Capital,22206,Venture Capital / Growth Equity,North America,Industrials / Business Services / Transport,2021,2021,0,,
56762,H Ventures Fund II,H Venture Capital,22207,Venture Capital / Growth Equity,North America,Consumer Goods,2021,2021,3,,
56768,Providence Public Co-Investment KL,Providence Equity Partners,6650,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,4,,
56769,IHP Co-Invest III,InnovaHealth Partners,19919,Fund of Funds / Co-Investment,North America,Healthcare / TMT,2021,2021,5,,
56771,Lightbank II,Lightbank,4574,Venture Capital / Growth Equity,North America,Financial Services / Consumer Goods / TMT,2020,2020,11,240000000.0,USD
56777,Powerplant Ventures III,Powerplant Ventures,16797,Venture Capital / Growth Equity,North America,Consumer Goods / Other,2021,2021,6,300000000.0,USD
56780,Capitala SBIC Fund VI,Capitala Group,9012,Mezzanine / Debt,North America,TMT,2021,2021,4,400000000.0,USD
56783,Independent Bankers Capital Fund IV,Independent Bankers Capital Funds,16572,Mezzanine / Debt,North America,Industrials / Manufacturing / TMT,2021,2021,5,,
56794,GSV Stars I,GSV Asset Management,20174,Venture Capital / Growth Equity,North America,TMT,2020,2020,0,30000000.0,USD
56799,Aria Growth Partners Fund I,Aria Growth Partners,22209,Venture Capital / Growth Equity,North America,Consumer Goods,2021,2021,6,150000000.0,USD
56800,Accolade Partners Blockchain II,Accolade Partners,2790,Fund of Funds / Co-Investment,North America,Financial Services / TMT,2021,2021,8,175000000.0,USD
56801,Audax Direct Lending Solutions Fund II,Audax Group,6386,Mezzanine / Debt,North America,Diversified,2021,2021,6,,
56802,Thoma Bravo Growth Fund,Thoma Bravo,8759,Venture Capital / Growth Equity,North America,TMT,2021,2021,6,,
56803,Cota FinTech Ventures II,Cota Capital,19483,Venture Capital / Growth Equity,North America,TMT,2021,2021,6,100000000.0,USD
56805,Longitude Prime Fund,Longitude Capital,8664,Venture Capital / Growth Equity,North America,Biotech / Life Science,2021,2021,6,130000000.0,USD
56807,Creation Investments Social Ventures Fund V,Creation Investments,14172,Buyout / Corporate Private Equity,Asia-Pacific / Latin America / North America / Central/Eastern Europe,Financial Services,2021,2021,6,300000000.0,USD
56816,One Equity Partners VIII,One Equity Partners,1077,Buyout / Corporate Private Equity,North America / Western Europe,Healthcare / Industrials / TMT / Diversified,2021,2021,4,,
56817,McNally Capital Fund II,McNally Capital,16356,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,11,150000000.0,USD
56818,Fin VC Flagship II,Fin Venture Capital,19866,Venture Capital / Growth Equity,North America,TMT,2021,2021,4,,
56820,Logos Opportunities Fund III,Logos Capital,20777,Venture Capital / Growth Equity,North America,Biotech / Life Science,2021,2021,5,,
56821,Arrowroot Capital V,Arrowroot Capital Management,15757,Venture Capital / Growth Equity,North America,TMT,2021,2021,5,,
56831,Closed Loop Beverage Fund,Closed Loop Partners,17947,Venture Capital / Growth Equity,North America,Consumer Goods / Clean Tech / Renewable,2020,2020,2,50000000.0,USD
56832,Closed Loop Circular Plastics Fund,Closed Loop Partners,17947,Venture Capital / Growth Equity,North America,Clean Tech / Renewable,2021,2021,5,100000000.0,USD
56833,Closed Loop Fashion Fund,Closed Loop Partners,17947,Venture Capital / Growth Equity,North America,Leisure,2020,2020,2,,
56834,GoldPoint Partners Co-Investment VII,GoldPoint Partners,1762,Fund of Funds / Co-Investment,Western Europe / North America,Diversified,2021,2021,3,,
56835,Acrew Capital Fund II,Acrew Capital,20456,Venture Capital / Growth Equity,North America,TMT,2021,2021,4,,
56837,Aviator Capital Fund V,Aviator Capital Management,19779,Fund of Funds / Co-Investment,Latin America / Asia-Pacific / Middle East/Africa / North America / Western Europe / Central/Eastern Europe,Transport / Other,2021,2021,4,1000000000.0,USD
56839,Sands Capital Global Innovation Fund II,Sands Capital,17559,Venture Capital / Growth Equity,Central/Eastern Europe / Middle East/Africa / North America / Asia-Pacific / Latin America / Western Europe,Diversified,2021,2021,4,,
56842,Breakwater Credit Opportunities Fund III,Breakwater Management,19893,Mezzanine / Debt,North America,TMT,2021,2021,4,,
56845,Griffin Gaming Partners II,Griffin Gaming Partners,20091,Venture Capital / Growth Equity,North America,TMT,2021,2021,6,500000000.0,USD
56848,Princeville Global III,Princeville Capital,18300,Venture Capital / Growth Equity,North America,TMT,2021,2021,4,,
56857,Quad-C Partners X,Quad-C Management,6652,Buyout / Corporate Private Equity,North America,Diversified,2021,2021,5,1500000000.0,USD
56863,MidOcean Partners VI,MidOcean Partners,7127,Buyout / Corporate Private Equity,Western Europe / North America,Diversified,2021,2021,7,1500000000.0,USD
56864,Angeleno Investors IV,Angeleno Group,8945,Venture Capital / Growth Equity,North America,Clean Tech / Renewable / Energy / Oil & Gas,2021,2021,7,,
56866,Screendoor Partner Fund,Screendoor Partners,22218,Venture Capital / Growth Equity,North America,Diversified,2021,2021,0,,
56874,Aligned Solar Partners 4,Aligned Climate Capital,20365,Venture Capital / Growth Equity,North America,Clean Tech / Renewable / Energy / Oil & Gas,2021,2021,2,10000000.0,USD
56877,Private Markets Fund 2021,Russell Investments,4763,Secondaries,North America,Diversified,2021,2021,7,500000000.0,USD
56880,AG Capital Solutions SMA One,Angelo Gordon,5225,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,6,,
56882,Schroder Adveq US V,Schroders Capital,572,Venture Capital / Growth Equity,North America,Diversified,2021,2021,7,,
56883,Arena Special Opportunities Partners Fund II,Arena Investors,20605,Mezzanine / Debt,North America,TMT,2021,2021,3,750000000.0,USD
56886,Heartwood Partners IV,Heartwood Partners,13407,Buyout / Corporate Private Equity,North America,Consumer Goods / Manufacturing / Business Services / Other,2021,2021,6,700000000.0,USD
56889,Act One Ventures III,Act One Ventures,22222,Venture Capital / Growth Equity,North America,Financial Services / Business Services / TMT,2021,2021,7,75000000.0,USD
56890,Kyle Parrish Fund III,Craft Ventures,19319,Venture Capital / Growth Equity,North America,TMT,2021,2021,7,,
56891,Vocap Partners III A,Vocap Partners,22223,Venture Capital / Growth Equity,North America,TMT,2021,2021,6,12000000.0,USD
56899,Renegade Partners Fund I,Renegade Partners,22225,Venture Capital / Growth Equity,North America,TMT,2019,2020,3,300000000.0,USD
56911,WRVI Capital IV,Walden International,6737,Venture Capital / Growth Equity,North America,TMT,2021,2020,7,500000000.0,USD
56915,Lime Rock New Energy-QM Co-Investment,Lime Rock Partners,6759,Fund of Funds / Co-Investment,North America,Clean Tech / Renewable,2021,2021,6,,
56942,Merida Capital Partners IV,Merida Capital Holdings,18863,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare / TMT / Agribusiness,2021,2021,6,250000000.0,USD
56943,Summit Partners Credit Fund IV,Summit Partners,6693,Mezzanine / Debt,Asia-Pacific / North America / Western Europe,Diversified,2021,2021,6,,
56945,Constellation Generation IV,Capital Constellation,19331,Buyout / Corporate Private Equity,Western Europe / Middle East/Africa / North America,Diversified,2021,2021,6,,
56953,Varagon Capital Direct Lending Fund,Varagon Capital Partners,17742,Mezzanine / Debt,North America,Diversified,2020,2020,0,,
56959,Amity Opportunity II,Amity Ventures,20233,Venture Capital / Growth Equity,North America,TMT,2021,2021,7,150000000.0,USD
56961,Rhino Convertible Investment Holdings-A,Prysm Capital,19960,Venture Capital / Growth Equity,North America,Consumer Goods / Healthcare / TMT,2021,2021,7,,
56962,RCP Fund XVI,RCP Advisors,1780,Fund of Funds / Co-Investment,North America,Diversified,2021,2021,6,500000000.0,USD
56974,Kerberos Capital Fund III,Kerberos Capital Management,21087,Mezzanine / Debt,North America,Business Services,2021,2021,5,300000000.0,USD
